FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
,,,Afghanistan,2022-07-06 04:20:58,33.93911,67.709953,182793,7725,,,Afghanistan,469.5627794670212,4.226091808767294
,,,Albania,2022-07-06 04:20:58,41.1533,20.1683,282690,3502,,,Albania,9823.128778928349,1.2388128338462627
,,,Algeria,2022-07-06 04:20:58,28.0339,1.6596,266173,6875,,,Algeria,606.9935440304122,2.5829066058540873
,,,Andorra,2022-07-06 04:20:58,42.5063,1.5218,44177,153,,,Andorra,57175.95288940659,0.34633406523756705
,,,Angola,2022-07-06 04:20:58,-11.2027,17.8739,101320,1900,,,Angola,308.2796014442528,1.875246742992499
,,,Antarctica,2022-07-06 04:20:58,-71.9499,23.347,11,0,,,Antarctica,,0.0
,,,Antigua and Barbuda,2022-07-06 04:20:58,17.0608,-61.7964,8665,141,,,Antigua and Barbuda,8848.337554121395,1.6272360069244085
,,,Argentina,2022-07-06 04:20:58,-38.4161,-63.6167,9394326,129109,,,Argentina,20785.849084970927,1.3743295687205235
,,,Armenia,2022-07-06 04:20:58,40.0691,45.0382,423417,8629,,,Armenia,14289.016662200826,2.037943681996708
,,Australian Capital Territory,Australia,2022-07-06 04:20:58,-35.4735,149.0124,164870,81,,,"Australian Capital Territory, Australia",38512.029899556175,0.049129617274216046
,,New South Wales,Australia,2022-07-06 04:20:58,-33.8688,151.2093,2870282,3637,,,"New South Wales, Australia",35357.0091155457,0.1267122882002535
,,Northern Territory,Australia,2022-07-06 04:20:58,-12.4634,130.8456,80120,53,,,"Northern Territory, Australia",32622.14983713355,0.06615077383924114
,,Queensland,Australia,2022-07-06 04:20:58,-27.4698,153.0251,1322636,1285,,,"Queensland, Australia",25855.45889942332,0.09715447031533997
,,South Australia,Australia,2022-07-06 04:20:58,-34.9285,138.6007,610745,545,,,"South Australia, Australia",34770.566467406774,0.08923527822577344
,,Tasmania,Australia,2022-07-06 04:20:58,-42.8821,147.3272,195813,97,,,"Tasmania, Australia",36566.38655462185,0.04953705831584215
,,Victoria,Australia,2022-07-06 04:20:58,-37.8136,144.9631,2156482,4032,,,"Victoria, Australia",32526.614277741744,0.1869711873319601
,,Western Australia,Australia,2022-07-06 04:20:58,-31.9505,115.8605,933854,400,,,"Western Australia, Australia",35499.657872728654,0.042833248023781016
,,,Austria,2022-07-06 04:20:58,47.5162,14.5501,4506979,20070,,,Austria,50041.95905134127,0.4453093746387547
,,,Azerbaijan,2022-07-06 04:20:58,40.1431,47.5769,793388,9717,,,Azerbaijan,7824.975897940414,1.2247475384049167
,,,Bahamas,2022-07-06 04:20:58,25.025885,-78.035889,36114,820,,,Bahamas,9183.51778012857,2.27058758376253
,,,Bahrain,2022-07-06 04:20:58,26.0275,50.55,633348,1498,,,Bahrain,37221.10528842848,0.23652083846479344
,,,Bangladesh,2022-07-06 04:20:58,23.685,90.3563,1982972,29181,,,Bangladesh,1204.067902786423,1.4715790238087074
,,,Barbados,2022-07-06 04:20:58,13.1939,-59.5432,85121,477,,,Barbados,29620.59498000842,0.5603787549488375
,,,Belarus,2022-07-06 04:20:58,53.7098,27.9534,994037,7118,,,Belarus,10519.665910386577,0.7160699249625517
,,Antwerp,Belgium,2022-07-06 04:20:58,51.2195,4.4024,684048,0,,,"Antwerp, Belgium",36816.63909200607,0.0
,,Brussels,Belgium,2022-07-06 04:20:58,50.8503,4.3517,464685,0,,,"Brussels, Belgium",38450.04972934329,0.0
,,East Flanders,Belgium,2022-07-06 04:20:58,51.0362,3.7373,573641,0,,,"East Flanders, Belgium",37862.49293759208,0.0
,,Flemish Brabant,Belgium,2022-07-06 04:20:58,50.9167,4.5833,415070,0,,,"Flemish Brabant, Belgium",36213.49270399372,0.0
,,Hainaut,Belgium,2022-07-06 04:20:58,50.5257,4.0621,470538,0,,,"Hainaut, Belgium",35003.99109981023,0.0
,,Liege,Belgium,2022-07-06 04:20:58,50.4496,5.8492,383468,0,,,"Liege, Belgium",34640.539407692195,0.0
,,Limburg,Belgium,2022-07-06 04:20:58,50.9739,5.342,314837,0,,,"Limburg, Belgium",36020.56179980962,0.0
,,Luxembourg,Belgium,2022-07-06 04:20:58,50.0547,5.4677,110021,0,,,"Luxembourg, Belgium",38652.95568406186,0.0
,,Namur,Belgium,2022-07-06 04:20:58,50.331,4.8221,182438,0,,,"Namur, Belgium",36906.488646133614,0.0
,,Unknown,Belgium,2022-07-06 04:20:58,,,58292,31952,,,"Unknown, Belgium",,54.813696562135455
,,Walloon Brabant,Belgium,2022-07-06 04:20:58,50.4,4.35,156488,0,,,"Walloon Brabant, Belgium",38773.13868468455,0.0
,,West Flanders,Belgium,2022-07-06 04:20:58,51.0536,3.1458,451770,0,,,"West Flanders, Belgium",37779.85542684538,0.0
,,,Belize,2022-07-06 04:20:58,17.1899,-88.4976,64581,680,,,Belize,16241.848393319266,1.052941267555473
,,,Benin,2022-07-06 04:20:58,9.3077,2.3158,27216,163,,,Benin,224.49521982565983,0.59891240446796
,,,Bhutan,2022-07-06 04:20:58,27.5142,90.4336,59824,21,,,Bhutan,7753.119443450853,0.03510296870821075
,,,Bolivia,2022-07-06 04:20:58,-16.2902,-63.5887,931955,21958,,,Bolivia,7983.831788647146,2.356122344963008
,,,Bosnia and Herzegovina,2022-07-06 04:20:58,43.9159,17.6791,379132,15808,,,Bosnia and Herzegovina,11556.031047163586,4.169524070772185
,,,Botswana,2022-07-06 04:20:58,-22.3285,24.6849,322769,2750,,,Botswana,13725.360123318982,0.8520025157310647
,,Acre,Brazil,2022-07-06 04:20:58,-9.0238,-70.812,127705,2005,,,"Acre, Brazil",14480.092070277287,1.5700246662229356
,,Alagoas,Brazil,2022-07-06 04:20:58,-9.5713,-36.782,308187,6966,,,"Alagoas, Brazil",9234.463079616597,2.2603159769879975
,,Amapa,Brazil,2022-07-06 04:20:58,0.902,-52.003,162327,2141,,,"Amapa, Brazil",19193.691611162416,1.318942628151817
