FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
,,,Afghanistan,2021-12-29 03:21:43,33.93911,67.709953,157998,7355,,,Afghanistan,405.86882446390405,4.65512221673692
,,,Albania,2021-12-29 03:21:43,41.1533,20.1683,208352,3207,,,Albania,7239.974980888179,1.5392220857011212
,,,Algeria,2021-12-29 03:21:43,28.0339,1.6596,217265,6254,,,Algeria,495.461419241499,2.8785124157135296
,,,Andorra,2021-12-29 03:21:43,42.5063,1.5218,22540,140,,,Andorra,29172.328997605644,0.6211180124223602
,,,Angola,2021-12-29 03:21:43,-11.2027,17.8739,76787,1756,,,Angola,233.63467978779946,2.2868454295649
,,,Antigua and Barbuda,2021-12-29 03:21:43,17.0608,-61.7964,4259,118,,,Antigua and Barbuda,4349.113634506984,2.77060342803475
,,,Argentina,2021-12-29 03:21:43,-38.4161,-63.6167,5514207,117085,,,Argentina,12200.712911739522,2.123333418567711
,,,Armenia,2021-12-29 03:21:43,40.0691,45.0382,344649,7965,,,Armenia,11630.839818927563,2.3110468911849447
,,Australian Capital Territory,Australia,2021-12-29 03:21:43,-35.4735,149.0124,3311,15,,,"Australian Capital Territory, Australia",773.4174258350853,0.453035336756267
,,New South Wales,Australia,2021-12-29 03:21:43,-33.8688,151.2093,154191,656,,,"New South Wales, Australia",1899.371766444937,0.42544636197962266
,,Northern Territory,Australia,2021-12-29 03:21:43,-12.4634,130.8456,474,1,,,"Northern Territory, Australia",192.9967426710097,0.2109704641350211
,,Queensland,Australia,2021-12-29 03:21:43,-27.4698,153.0251,8534,7,,,"Queensland, Australia",166.82631218844688,0.08202484180923365
,,South Australia,Australia,2021-12-29 03:21:43,-34.9285,138.6007,6160,5,,,"South Australia, Australia",434.4434955878167,0.08116883116883117
,,Tasmania,Australia,2021-12-29 03:21:43,-42.8821,147.3272,540,13,,,"Tasmania, Australia",100.84033613445378,2.4074074074074074
,,Victoria,Australia,2021-12-29 03:21:43,-37.8136,144.9631,165595,1504,,,"Victoria, Australia",2497.69981447684,0.908239983091277
,,Western Australia,Australia,2021-12-29 03:21:43,-31.9505,115.8605,1148,9,,,"Western Australia, Australia",43.64023416711018,0.7839721254355401
,,,Austria,2021-12-29 03:21:43,47.5162,14.5501,1261687,16748,,,Austria,14084.639811689463,1.077792291640882
,,,Azerbaijan,2021-12-29 03:21:43,40.1431,47.5769,615312,8324,,,Azerbaijan,6068.659432350265,1.3528096315365212
,,,Bahamas,2021-12-29 03:21:43,25.025885,-78.035889,23539,713,,,Bahamas,5985.790137521361,3.0290156761119844
,,,Bahrain,2021-12-29 03:21:43,26.0275,50.55,280482,1394,,,Bahrain,16483.592043408993,0.4970015901198651
,,,Bangladesh,2021-12-29 03:21:43,23.685,90.3563,1584023,28062,,,Bangladesh,961.82460043584,1.7715651856065222
,,,Barbados,2021-12-29 03:21:43,13.1939,-59.5432,27836,260,,,Barbados,9686.433216991276,0.9340422474493462
,,,Belarus,2021-12-29 03:21:43,53.7098,27.9534,694727,5528,,,Belarus,7352.136730247603,0.7957082422304013
,,Antwerp,Belgium,2021-12-29 03:21:43,51.2195,4.4024,298242,0,,,"Antwerp, Belgium",16051.897054122044,0.0
,,Brussels,Belgium,2021-12-29 03:21:43,50.8503,4.3517,242726,0,,,"Brussels, Belgium",20084.200631835716,0.0
,,East Flanders,Belgium,2021-12-29 03:21:43,51.0362,3.7373,255995,0,,,"East Flanders, Belgium",16896.64595027009,0.0
,,Flemish Brabant,Belgium,2021-12-29 03:21:43,50.9167,4.5833,179705,0,,,"Flemish Brabant, Belgium",15678.670360110804,0.0
,,Hainaut,Belgium,2021-12-29 03:21:43,50.5257,4.0621,247927,0,,,"Hainaut, Belgium",18443.642174282737,0.0
,,Liege,Belgium,2021-12-29 03:21:43,50.4496,5.8492,222404,0,,,"Liege, Belgium",20090.84076488357,0.0
,,Limburg,Belgium,2021-12-29 03:21:43,50.9739,5.3420000000000005,136725,0,,,"Limburg, Belgium",15642.733579849162,0.0
,,Luxembourg,Belgium,2021-12-29 03:21:43,50.0547,5.4677,55162,0,,,"Luxembourg, Belgium",19379.703342491164,0.0
,,Namur,Belgium,2021-12-29 03:21:43,50.331,4.8221,98630,0,,,"Namur, Belgium",19952.460425833207,0.0
,,Unknown,Belgium,2021-12-29 03:21:43,,,33810,28250,,,"Unknown, Belgium",,83.55516119491274
,,Walloon Brabant,Belgium,2021-12-29 03:21:43,50.4,4.35,78910,0,,,"Walloon Brabant, Belgium",19551.5846174049,0.0
,,West Flanders,Belgium,2021-12-29 03:21:43,51.0536,3.1458,212600,0,,,"West Flanders, Belgium",17778.952262760537,0.0
,,,Belize,2021-12-29 03:21:43,17.1899,-88.4976,31734,597,,,Belize,7980.966800043258,1.8812629986764984
,,,Benin,2021-12-29 03:21:43,9.3077,2.3158,24935,161,,,Benin,205.6800524086136,0.64567876478845
,,,Bhutan,2021-12-29 03:21:43,27.5142,90.4336,2660,3,,,Bhutan,344.7328450050025,0.11278195488721804
,,,Bolivia,2021-12-29 03:21:43,-16.2902,-63.5887,580690,19576,,,Bolivia,4974.629978217307,3.371161893609327
,,,Bosnia and Herzegovina,2021-12-29 03:21:43,43.9159,17.6791,288876,13365,,,Bosnia and Herzegovina,8805.007292395334,4.626552569268475
,,,Botswana,2021-12-29 03:21:43,-22.3285,24.6849,212482,2439,,,Botswana,9035.539254770638,1.147861936540507
,,Acre,Brazil,2021-12-29 03:21:43,-9.0238,-70.812,88379,1850,,,"Acre, Brazil",10021.033296104588,2.093257448036298
,,Alagoas,Brazil,2021-12-29 03:21:43,-9.5713,-36.782,242014,6383,,,"Alagoas, Brazil",7251.666513351734,2.6374507259910582
,,Amapa,Brazil,2021-12-29 03:21:43,0.902,-52.003,126794,2019,,,"Amapa, Brazil",14992.23748449566,1.5923466410082496
,,Amazonas,Brazil,2021-12-29 03:21:43,-3.4168,-65.8561,433454,13832,,,"Amazonas, Brazil",10458.290637183783,3.1911113982106523
,,Bahia,Brazil,2021-12-29 03:21:43,-12.5797,-41.7007,1269617,27479,,,"Bahia, Brazil",8536.351353023156,2.1643535018828515
,,Ceara,Brazil,2021-12-29 03:21:43,-5.4984,-39.3206,954798,24778,,,"Ceara, Brazil",10455.429749943005,2.595103885848106
,,Distrito Federal,Brazil,2021-12-29 03:21:43,-15.7998,-47.8645,519196,11104,,,"Distrito Federal, Brazil",17218.900608503125,2.1386913612585614
,,Espirito Santo,Brazil,2021-12-29 03:21:43,-19.1834,-40.3089,629018,13320,,,"Espirito Santo, Brazil",15652.470356960672,2.117586460164892
,,Goias,Brazil,2021-12-29 03:21:43,-15.827,-49.8362,946328,24666,,,"Goias, Brazil",13483.617383791128,2.606495844992434
,,Maranhao,Brazil,2021-12-29 03:21:43,-4.9609,-45.2744,370349,10374,,,"Maranhao, Brazil",5234.480927060382,2.801141625871813
,,Mato Grosso,Brazil,2021-12-29 03:21:43,-12.6819,-56.9211,557003,14050,,,"Mato Grosso, Brazil",15985.318840820944,2.5224280659170595
,,Mato Grosso do Sul,Brazil,2021-12-29 03:21:43,-20.7722,-54.7852,380024,9726,,,"Mato Grosso do Sul, Brazil",13674.915958554668,2.5593120434498875
,,Minas Gerais,Brazil,2021-12-29 03:21:43,-18.5122,-44.555,2220262,56623,,,"Minas Gerais, Brazil",10488.37413530135,2.5502846060509974
,,Para,Brazil,2021-12-29 03:21:43,-1.9981,-54.9306,624673,17079,,,"Para, Brazil",7261.220535251919,2.7340704656676373
,,Paraiba,Brazil,2021-12-29 03:21:43,-7.24,-36.782,463656,9589,,,"Paraiba, Brazil",11539.10764891204,2.068128094966958
,,Parana,Brazil,2021-12-29 03:21:43,-25.2521,-52.0215,1595991,40881,,,"Parana, Brazil",13958.343555078965,2.561480609853063
,,Pernambuco,Brazil,2021-12-29 03:21:43,-8.8137,-36.9541,644517,20421,,,"Pernambuco, Brazil",6743.8758171829,3.1684191417759346
,,Piaui,Brazil,2021-12-29 03:21:43,-7.7183,-42.7289,334338,7275,,,"Piaui, Brazil",10214.323662856255,2.1759417116809936
,,Rio Grande do Norte,Brazil,2021-12-29 03:21:43,-5.4026,-36.9541,386248,7570,,,"Rio Grande do Norte, Brazil",11014.091551599111,1.9598806984113835
,,Rio Grande do Sul,Brazil,2021-12-29 03:21:43,-30.0346,-51.2177,1503538,36427,,,"Rio Grande do Sul, Brazil",13215.315244761929,2.422752201806672
,,Rio de Janeiro,Brazil,2021-12-29 03:21:43,-22.9068,-43.1729,1351261,69435,,,"Rio de Janeiro, Brazil",7826.617209219862,5.138533562353979
,,Rondonia,Brazil,2021-12-29 03:21:43,-11.5057,-63.5806,284088,6726,,,"Rondonia, Brazil",15984.92031115925,2.3675762439807384
,,Roraima,Brazil,2021-12-29 03:21:43,-2.7376,-62.0751,128792,2078,,,"Roraima, Brazil",21261.1904695086,1.613454251816883
,,Santa Catarina,Brazil,2021-12-29 03:21:43,-27.2423,-50.2189,1241041,20177,,,"Santa Catarina, Brazil",17321.391784376592,1.6258125235185623
,,Sao Paulo,Brazil,2021-12-29 03:21:43,-23.5505,-46.6333,4450438,155127,,,"Sao Paulo, Brazil",9691.921102285894,3.485656917364089
,,Sergipe,Brazil,2021-12-29 03:21:43,-10.5741,-37.3857,278489,6056,,,"Sergipe, Brazil",12115.0861183906,2.1745921741971856
,,Tocantins,Brazil,2021-12-29 03:21:43,-10.1753,-48.2982,234964,3933,,,"Tocantins, Brazil",14938.589809939309,1.673873444442553
,,,Brunei,2021-12-29 03:21:43,4.5353,114.7277,15461,98,,,Brunei,3534.0801814013344,0.633852920250954
,,,Bulgaria,2021-12-29 03:21:43,42.7339,25.4858,737233,30657,,,Bulgaria,10610.042966447889,4.158386832927989
,,,Burkina Faso,2021-12-29 03:21:43,12.2383,-1.5616,17632,318,,,Burkina Faso,84.3504066682747,1.8035390199637023
,,,Burma,2021-12-29 03:21:43,21.9162,95.956,530000,19260,,,Burma,974.0893339901268,3.6339622641509433
,,,Burundi,2021-12-29 03:21:43,-3.3731,29.9189,26999,38,,,Burundi,227.05825630797506,0.14074595355383532
,,,Cabo Verde,2021-12-29 03:21:43,16.5388,-23.0418,39345,352,,,Cabo Verde,7076.591581113262,0.894649891981192
,,,Cambodia,2021-12-29 03:21:43,11.55,104.9167,120469,3010,,,Cambodia,720.5527182264985,2.498568096356739
,,,Cameroon,2021-12-29 03:21:43,3.8480000000000003,11.5021,109367,1851,,,Cameroon,411.9926177577042,1.6924666489891833
,,Alberta,Canada,2021-12-29 03:21:43,53.9333,-116.5765,346705,3299,,,"Alberta, Canada",7856.186946908169,0.9515293981915461
,,British Columbia,Canada,2021-12-29 03:21:43,53.7267,-127.6476,235658,2414,,,"British Columbia, Canada",4610.875113017879,1.0243658182620576
,,Diamond Princess,Canada,2020-12-21 13:27:30,,,0,1,,,"Diamond Princess, Canada",,
,,Grand Princess,Canada,2020-12-21 13:27:30,,,13,0,,,"Grand Princess, Canada",,0.0
,,Manitoba,Canada,2021-12-29 03:21:43,53.7609,-98.8139,76539,1383,,,"Manitoba, Canada",5556.301664516663,1.8069219613530356
,,New Brunswick,Canada,2021-12-29 03:21:43,46.5653,-66.4619,12532,156,,,"New Brunswick, Canada",1606.681085599486,1.2448132780082988
,,Newfoundland and Labrador,Canada,2021-12-29 03:21:43,53.1355,-57.6604,3063,18,,,"Newfoundland and Labrador, Canada",481.81216614080347,0.7165605095541401
,,Northwest Territories,Canada,2021-12-29 03:21:43,64.8255,-124.8457,2090,12,,,"Northwest Territories,Canada",4654.373775164796,0.5741626794258373
,,Nova Scotia,Canada,2021-12-29 03:21:43,44.681999999999995,-63.7443,16030,111,,,"Nova Scotia, Canada",1021.8352316265576,1.1113336003203844
,,Nunavut,Canada,2021-12-29 03:21:43,70.2998,-83.1076,710,4,,,"Nunavut, Canada",1830.8406395048999,0.5633802816901409
,,Ontario,Canada,2021-12-29 03:21:43,51.2538,-85.3232,744044,10168,,,"Ontario, Canada",4754.1885858228225,1.4583345247831085
,,Prince Edward Island,Canada,2021-12-29 03:21:43,46.5107,-63.4168,893,0,,,"Prince Edward Island, Canada",564.6252481695518,0.0
,,Quebec,Canada,2021-12-29 03:21:43,52.9399,-73.5491,559269,11692,,,"Quebec, Canada",6550.601487009225,2.0905861043612286
,,Repatriated Travellers,Canada,2021-12-29 03:21:43,,,13,0,,,"Repatriated Travellers, Canada",,0.0
,,Saskatchewan,Canada,2021-12-29 03:21:43,52.9399,-106.4509,83558,947,,,"Saskatchewan, Canada",7071.202861045338,1.1333445032193208
,,Yukon,Canada,2021-12-29 03:21:43,64.2823,-135.0,1668,14,,,"Yukon, Canada",4060.567700472273,0.8393285371702638
,,,Central African Republic,2021-12-29 03:21:43,6.6111,20.9394,12163,101,,,Central African Republic,251.8342511145472,0.830387239990134
,,,Chad,2021-12-29 03:21:43,15.4542,18.7322,5703,181,,,Chad,34.719645407890084,3.1737681921795544
,,Antofagasta,Chile,2021-12-29 03:21:43,-23.6509,-70.3975,66771,1285,,,"Antofagasta, Chile",10990.496005161851,1.924488176004553
,,Araucania,Chile,2021-12-29 03:21:43,-38.9489,-72.3311,103836,1554,,,"Araucania, Chile",10847.61769449993,1.496590777764937
,,Arica y Parinacota,Chile,2021-12-29 03:21:43,-18.594,-69.4785,29081,546,,,"Arica y Parinacota, Chile",12863.828582550383,1.8775145283862316
,,Atacama,Chile,2021-12-29 03:21:43,-27.5661,-70.0503,30727,378,,,"Atacama, Chile",10634.24054488067,1.2301884336251505
,,Aysen,Chile,2021-12-29 03:21:43,-45.9864,-73.7669,10282,97,,,"Aysen, Chile",9967.234727311505,0.9433962264150944
,,Biobio,Chile,2021-12-29 03:21:43,-37.4464,-72.1416,167111,2828,,,"Biobio, Chile",10734.228114632211,1.6922883592342814
,,Coquimbo,Chile,2021-12-29 03:21:43,-29.959,-71.3389,54694,1093,,,"Coquimbo, Chile",7219.5103922194985,1.9983910483782499
,,Los Lagos,Chile,2021-12-29 03:21:43,-41.9198,-72.1416,99058,1502,,,"Los Lagos, Chile",11953.305627555183,1.5162833895293666
,,Los Rios,Chile,2021-12-29 03:21:43,-40.231,-72.3311,53625,719,,,"Los Rios, Chile",13934.470957834097,1.3407925407925407
,,Magallanes,Chile,2021-12-29 03:21:43,-52.368,-70.9863,30105,507,,,"Magallanes, Chile",18077.498153519122,1.6841056302939712
,,Maule,Chile,2021-12-29 03:21:43,-35.5183,-71.6885,109594,1858,,,"Maule, Chile",10487.965931384277,1.6953482854900817
,,Metropolitana,Chile,2021-12-29 03:21:43,-33.4376,-70.6505,751763,19930,,,"Metropolitana, Chile",10569.145125244488,2.6511014774603168
,,Nuble,Chile,2021-12-29 03:21:43,-36.7226,-71.7622,39399,676,,,"Nuble, Chile",8197.724137500547,1.7157795883144242
,,OHiggins,Chile,2021-12-29 03:21:43,-34.5755,-71.0022,73131,1628,,,"OHiggins, Chile",7996.347950642662,2.226142128509114
,,Tarapaca,Chile,2021-12-29 03:21:43,-19.9232,-69.5132,44825,828,,,"Tarapaca, Chile",13560.403923063426,1.8471834913552705
,,Unknown,Chile,2021-12-29 03:21:43,,,46,0,,,"Unknown, Chile",,0.0
,,Valparaiso,Chile,2021-12-29 03:21:43,-33.0472,-71.6127,137747,3630,,,"Valparaiso, Chile",7585.596579551097,2.635266103798994
,,Anhui,China,2021-12-29 03:21:43,31.8257,117.2264,1009,6,,,"Anhui, China",1.5955091714104996,0.5946481665014867
