FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
,,,Afghanistan,2021-12-15 03:22:16,33.93911,67.709953,157660,7329,,,Afghanistan,405.0005624436962,4.648610934923252
,,,Albania,2021-12-15 03:22:16,41.1533,20.1683,204301,3144,,,Albania,7099.207728125652,1.5389058301232006
,,,Algeria,2021-12-15 03:22:16,28.0339,1.6596,213288,6155,,,Algeria,486.392079659314,2.8857694760136527
,,,Andorra,2021-12-15 03:22:16,42.5063,1.5218,20136,134,,,Andorra,26060.95903708017,0.6654747715534366
,,,Angola,2021-12-15 03:22:16,-11.2027,17.8739,65431,1737,,,Angola,199.0825365386785,2.6547049563662486
,,,Antigua and Barbuda,2021-12-15 03:22:16,17.0608,-61.7964,4177,117,,,Antigua and Barbuda,4265.378645535497,2.801053387598755
,,,Argentina,2021-12-15 03:22:16,-38.4161,-63.6167,5366522,116826,,,Argentina,11873.945656471398,2.176940670326144
,,,Armenia,2021-12-15 03:22:16,40.0691,45.0382,342765,7845,,,Armenia,11567.260634833428,2.2887400989015796
,,Australian Capital Territory,Australia,2021-12-15 03:22:16,-35.4735,149.0124,2210,15,,,"Australian Capital Territory, Australia",516.2345246437749,0.6787330316742082
,,New South Wales,Australia,2021-12-15 03:22:16,-33.8688,151.2093,88595,641,,,"New South Wales, Australia",1091.340231584134,0.7235171285061234
,,Northern Territory,Australia,2021-12-15 03:22:16,-12.4634,130.8456,328,1,,,"Northern Territory, Australia",133.55048859934854,0.3048780487804878
,,Queensland,Australia,2021-12-15 03:22:16,-27.4698,153.0251,2188,7,,,"Queensland, Australia",42.77196754960414,0.31992687385740404
,,South Australia,Australia,2021-12-15 03:22:16,-34.9285,138.6007,1057,4,,,"South Australia, Australia",60.176487332764026,0.3784295175023652
,,Tasmania,Australia,2021-12-15 03:22:16,-42.8821,147.3272,240,13,,,"Tasmania, Australia",44.81792717086834,5.416666666666667
,,Victoria,Australia,2021-12-15 03:22:16,-37.8136,144.9631,139804,1427,,,"Victoria, Australia",2108.68942216323,1.0207147148865554
,,Western Australia,Australia,2021-12-15 03:22:16,-31.9505,115.8605,1125,9,,,"Western Australia, Australia",42.76590891811754,0.8
,,,Austria,2021-12-15 03:22:16,47.5162,14.5501,1235063,13282,,,Austria,13713.170634215669,1.075410728035736
,,,Azerbaijan,2021-12-15 03:22:16,40.1431,47.5769,605920,8123,,,Azerbaijan,5976.0286216580735,1.3406060205967785
