FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
,,,Afghanistan,2022-02-24 04:21:14,33.93911,67.709953,172901,7574,,,Afghanistan,444.1519868519442,4.380541465925588
,,,Albania,2022-02-24 04:21:14,41.1533,20.1683,270734,3453,,,Albania,9407.67252762527,1.2754216315645615
,,,Algeria,2022-02-24 04:21:14,28.0339,1.6596,264488,6816,,,Algeria,603.1509900460064,2.5770545355554884
,,,Andorra,2022-02-24 04:21:14,42.5063,1.5218,37901,151,,,Andorra,49053.25826700316,0.398406374501992
,,,Angola,2022-02-24 04:21:14,-11.2027,17.8739,98698,1899,,,Angola,300.3018170484096,1.9240511459198768
,,,Antarctica,2022-02-24 04:21:14,-71.9499,23.346999999999998,11,0,,,Antarctica,,0.0
,,,Antigua and Barbuda,2022-02-24 04:21:14,17.0608,-61.7964,7429,135,,,Antigua and Barbuda,7586.1857691365085,1.8172028536815183
,,,Argentina,2022-02-24 04:21:14,-38.4161,-63.6167,8868188,125775,,,Argentina,19621.718197255464,1.418271692029984
,,,Armenia,2022-02-24 04:21:14,40.0691,45.0382,417456,8378,,,Armenia,14087.85131380107,2.0069180943620406
,,Australian Capital Territory,Australia,2022-02-24 04:21:14,-35.4735,149.0124,47247,33,,,"Australian Capital Territory, Australia",11036.4400840925,0.06984570448917392
,,New South Wales,Australia,2022-02-24 04:21:14,-33.8688,151.2093,1285301,1871,,,"New South Wales, Australia",15832.729736388274,0.14556901457324004
,,Northern Territory,Australia,2022-02-24 04:21:14,-12.4634,130.8456,37538,16,,,"Northern Territory, Australia",15284.201954397395,0.042623474878789494
,,Queensland,Australia,2022-02-24 04:21:14,-27.4698,153.0251,549935,513,,,"Queensland, Australia",10750.36653308572,0.0932837517161119
,,South Australia,Australia,2022-02-24 04:21:14,-34.9285,138.6007,139136,169,,,"South Australia, Australia",7921.206945630515,0.12146389144434222
,,Tasmania,Australia,2022-02-24 04:21:14,-42.8821,147.3272,41903,24,,,"Tasmania, Australia",7825.023342670402,0.05727513543183066
,,Victoria,Australia,2022-02-24 04:21:14,-37.8136,144.9631,1017972,2426,,,"Victoria, Australia",15354.258736934193,0.2383169674607946
,,Western Australia,Australia,2022-02-24 04:21:14,-31.9505,115.8605,5069,10,,,"Western Australia, Australia",192.69368204972253,0.19727756954034326
,,,Austria,2022-02-24 04:21:14,47.5162,14.5501,2530015,17756,,,Austria,28317.318795523184,0.5748575403343278
,,,Azerbaijan,2022-02-24 04:21:14,40.1431,47.5769,779783,9307,,,Azerbaijan,7690.793383090832,1.1935371763682974
,,,Bahamas,2022-02-24 04:21:14,25.025885,-78.035889,33081,770,,,Bahamas,8412.248759052809,2.3276200840361536
,,,Bahrain,2022-02-24 04:21:14,26.0275,50.55,501643,1444,,,Bahrain,29480.959788620366,0.2878541113899726
,,,Bangladesh,2022-02-24 04:21:14,23.685,90.3563,1938135,28995,,,Bangladesh,1176.8427112268676,1.496025818634925
,,,Barbados,2022-02-24 04:21:14,13.1939,-59.5432,54344,311,,,Barbados,18910.74603909232,0.5722802885323127
,,,Belarus,2022-02-24 04:21:14,53.7098,27.9534,896319,6407,,,Belarus,9485.538696378293,0.7148124718989556
,,Antwerp,Belgium,2022-02-24 04:21:14,51.2195,4.4024,529145,0,,,"Antwerp, Belgium",28479.49338692541,0.0
,,Brussels,Belgium,2022-02-24 04:21:14,50.8503,4.3517,410170,0,,,"Brussels, Belgium",33939.242492193065,0.0
,,East Flanders,Belgium,2022-02-24 04:21:14,51.0362,3.7373,451112,0,,,"East Flanders, Belgium",29775.111810458173,0.0
,,Flemish Brabant,Belgium,2022-02-24 04:21:14,50.9167,4.5833,323927,0,,,"Flemish Brabant, Belgium",28261.565642244863,0.0
,,Hainaut,Belgium,2022-02-24 04:21:14,50.5257,4.0621,414635,0,,,"Hainaut, Belgium",30845.287414979903,0.0
,,Liege,Belgium,2022-02-24 04:21:14,50.4496,5.8492,344365,0,,,"Liege, Belgium",31108.17422348129,0.0
,,Limburg,Belgium,2022-02-24 04:21:14,50.9739,5.3420000000000005,248913,0,,,"Limburg, Belgium",28478.184264479754,0.0
,,Luxembourg,Belgium,2022-02-24 04:21:14,50.0547,5.4677,93213,0,,,"Luxembourg, Belgium",32747.91138217666,0.0
,,Namur,Belgium,2022-02-24 04:21:14,50.331,4.8221,160659,0,,,"Namur, Belgium",32500.68274920346,0.0
,,Unknown,Belgium,2022-02-24 04:21:14,,,52171,30076,,,"Unknown, Belgium",,57.648885396101285
,,Walloon Brabant,Belgium,2022-02-24 04:21:14,50.4,4.35,134818,0,,,"Walloon Brabant, Belgium",33403.947978067335,0.0
,,West Flanders,Belgium,2022-02-24 04:21:14,51.0536,3.1458,365913,0,,,"West Flanders, Belgium",30599.951831248807,0.0
,,,Belize,2022-02-24 04:21:14,17.1899,-88.4976,56450,648,,,Belize,14196.936278516478,1.1479185119574844
,,,Benin,2022-02-24 04:21:14,9.3077,2.3158,26567,163,,,Benin,219.14184689551388,0.6135431174012873
,,,Bhutan,2022-02-24 04:21:14,27.5142,90.4336,10514,6,,,Bhutan,1362.6019294671416,0.05706676811869888
,,,Bolivia,2022-02-24 04:21:14,-16.2902,-63.5887,891851,21406,,,Bolivia,7640.270575871952,2.4001767111322407
,,,Bosnia and Herzegovina,2022-02-24 04:21:14,43.9159,17.6791,369870,15380,,,Bosnia and Herzegovina,11273.723145011223,4.1582177521832
,,,Botswana,2022-02-24 04:21:14,-22.3285,24.6849,262652,2614,,,Botswana,11168.957635677458,0.9952332363736046
,,Acre,Brazil,2022-02-24 04:21:14,-9.0238,-70.812,119090,1966,,,"Acre, Brazil",13503.262712104632,1.6508522965824166
,,Alagoas,Brazil,2022-02-24 04:21:14,-9.5713,-36.782,289578,6633,,,"Alagoas, Brazil",8676.866154864463,2.290574560222116
,,Amapa,Brazil,2022-02-24 04:21:14,0.902,-52.003,160025,2100,,,"Amapa, Brazil",18921.50104465841,1.312294953913451
,,Amazonas,Brazil,2022-02-24 04:21:14,-3.4168,-65.8561,571174,14101,,,"Amazonas, Brazil",13781.171004080736,2.4687748391908597
,,Bahia,Brazil,2022-02-24 04:21:14,-12.5797,-41.7007,1492965,29003,,,"Bahia, Brazil",10038.04596013303,1.9426443352657297
,,Ceara,Brazil,2022-02-24 04:21:14,-5.4984,-39.3206,1221650,26190,,,"Ceara, Brazil",13377.56861034257,2.1438218802439324
,,Distrito Federal,Brazil,2022-02-24 04:21:14,-15.7998,-47.8645,678503,11392,,,"Distrito Federal, Brazil",22502.24523989244,1.678990365554758
,,Espirito Santo,Brazil,2022-02-24 04:21:14,-19.1834,-40.3089,1016005,14067,,,"Espirito Santo, Brazil",25282.246525574512,1.3845404304112676
,,Goias,Brazil,2022-02-24 04:21:14,-15.827,-49.8362,1153702,25623,,,"Goias, Brazil",16438.35577401767,2.220937469121142
,,Maranhao,Brazil,2022-02-24 04:21:14,-4.9609,-45.2744,410211,10739,,,"Maranhao, Brazil",5797.887008120358,2.617921021133027
,,Mato Grosso,Brazil,2022-02-24 04:21:14,-12.6819,-56.9211,700775,14692,,,"Mato Grosso, Brazil",20111.403009815564,2.0965359780243302
,,Mato Grosso do Sul,Brazil,2022-02-24 04:21:14,-20.7722,-54.7852,491560,10254,,,"Mato Grosso do Sul, Brazil",17688.46622473089,2.0860118805435754
