FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
,,,Afghanistan,2021-12-23 04:21:21,33.93911,67.709953,157841,7341,,,Afghanistan,405.46551932434005,4.650882850463441
,,,Albania,2021-12-23 04:21:21,41.1533,20.1683,206616,3180,,,Albania,7179.651122385158,1.5390870019746776
,,,Algeria,2021-12-23 04:21:21,28.0339,1.6596,215430,6205,,,Algeria,491.2767981368197,2.88028593974841
,,,Andorra,2021-12-23 04:21:21,42.5063,1.5218,21372,138,,,Andorra,27660.648417782955,0.6457046603032004
,,,Angola,2021-12-23 04:21:21,-11.2027,17.8739,67199,1741,,,Angola,204.46191213435,2.5908123632792153
,,,Antigua and Barbuda,2021-12-23 04:21:21,17.0608,-61.7964,4205,117,,,Antigua and Barbuda,4293.971080794053,2.7824019024970275
,,,Argentina,2021-12-23 04:21:21,-38.4161,-63.6167,5415501,116964,,,Argentina,11982.316400932768,2.159800173612746
,,,Armenia,2021-12-23 04:21:21,40.0691,45.0382,343997,7921,,,Armenia,11608.836831650826,2.3026363602008155
,,Australian Capital Territory,Australia,2021-12-23 04:21:21,-35.4735,149.0124,2450,15,,,"Australian Capital Territory, Australia",572.2961924783929,0.6122448979591837
,,New South Wales,Australia,2021-12-23 04:21:21,-33.8688,151.2093,112496,648,,,"New South Wales, Australia",1385.760039418576,0.5760204807282037
,,Northern Territory,Australia,2021-12-23 04:21:21,-12.4634,130.8456,393,1,,,"Northern Territory, Australia",160.01628664495115,0.2544529262086514
,,Queensland,Australia,2021-12-23 04:21:21,-27.4698,153.0251,2977,7,,,"Queensland, Australia",58.19567979669632,0.235136042996305
,,South Australia,Australia,2021-12-23 04:21:21,-34.9285,138.6007,1747,4,,,"South Australia, Australia",99.45915172217478,0.2289639381797367
,,Tasmania,Australia,2021-12-23 04:21:21,-42.8821,147.3272,292,13,,,"Tasmania, Australia",54.52847805788982,4.4520547945205475
,,Victoria,Australia,2021-12-23 04:21:21,-37.8136,144.9631,151577,1476,,,"Victoria, Australia",2286.2637445512,0.9737625101433595
,,Western Australia,Australia,2021-12-23 04:21:21,-31.9505,115.8605,1130,9,,,"Western Australia, Australia",42.95597962442029,0.7964601769911505
,,,Austria,2021-12-23 04:21:21,47.5162,14.5501,1248965,16606,,,Austria,13948.192396518032,1.0799773926749083
,,,Azerbaijan,2021-12-23 04:21:21,40.1431,47.5769,612205,8238,,,Azerbaijan,6038.015913523536,1.3456276900711364
,,,Bahamas,2021-12-23 04:21:21,25.025885,-78.035889,23240,713,,,Bahamas,5909.756692977458,3.067986230636833
,,,Bahrain,2021-12-23 04:21:21,26.0275,50.55,278875,1394,,,Bahrain,16389.150573319082,0.4998655311519498
,,,Bangladesh,2021-12-23 04:21:21,23.685,90.3563,1581986,28052,,,Bangladesh,960.5877265324384,1.7732141750938377
,,,Barbados,2021-12-23 04:21:21,13.1939,-59.5432,27308,256,,,Barbados,9502.698602155402,0.9374542258678775
,,,Belarus,2021-12-23 04:21:21,53.7098,27.9534,687948,5432,,,Belarus,7280.396125816871,0.7895945623797147
,,Antwerp,Belgium,2021-12-23 04:21:21,51.2195,4.4024,292889,0,,,"Antwerp, Belgium",15763.789393461519,0.0
,,Brussels,Belgium,2021-12-23 04:21:21,50.8503,4.3517,236108,0,,,"Brussels, Belgium",19536.598645309805,0.0
,,East Flanders,Belgium,2021-12-23 04:21:21,51.0362,3.7373,251313,0,,,"East Flanders, Belgium",16587.616100705978,0.0
,,Flemish Brabant,Belgium,2021-12-23 04:21:21,50.9167,4.5833,175108,0,,,"Flemish Brabant, Belgium",15277.597225554562,0.0
,,Hainaut,Belgium,2021-12-23 04:21:21,50.5257,4.0621,243879,0,,,"Hainaut, Belgium",18142.50569652317,0.0
,,Liege,Belgium,2021-12-23 04:21:21,50.4496,5.8492,219381,0,,,"Liege, Belgium",19817.75839391793,0.0
,,Limburg,Belgium,2021-12-23 04:21:21,50.9739,5.3420000000000005,134366,0,,,"Limburg, Belgium",15372.83993556418,0.0
,,Luxembourg,Belgium,2021-12-23 04:21:21,50.0547,5.4677,54187,0,,,"Luxembourg, Belgium",19037.16299299461,0.0
,,Namur,Belgium,2021-12-23 04:21:21,50.331,4.8221,97156,0,,,"Namur, Belgium",19654.27603297426,0.0
,,Unknown,Belgium,2021-12-23 04:21:21,,,32673,28067,,,"Unknown, Belgium",,85.90273314357421
,,Walloon Brabant,Belgium,2021-12-23 04:21:21,50.4,4.35,76994,0,,,"Walloon Brabant, Belgium",19076.85598824576,0.0
,,West Flanders,Belgium,2021-12-23 04:21:21,51.0536,3.1458,209231,0,,,"West Flanders, Belgium",17497.215244071733,0.0
,,,Belize,2021-12-23 04:21:21,17.1899,-88.4976,31387,591,,,Belize,7893.697767472041,1.8829451683818141
,,,Benin,2021-12-23 04:21:21,9.3077,2.3158,24935,161,,,Benin,205.6800524086136,0.64567876478845
,,,Bhutan,2021-12-23 04:21:21,27.5142,90.4336,2659,3,,,Bhutan,344.6032461910909,0.11282437006393381
,,,Bolivia,2021-12-23 04:21:21,-16.2902,-63.5887,568967,19480,,,Bolivia,4874.201888815663,3.4237486532610855
,,,Bosnia and Herzegovina,2021-12-23 04:21:21,43.9159,17.6791,286276,13224,,,Bosnia and Herzegovina,8725.758691056948,4.619318419986307
,,,Botswana,2021-12-23 04:21:21,-22.3285,24.6849,204701,2425,,,Botswana,8704.661670121724,1.184654691476837
,,Acre,Brazil,2021-12-23 04:21:21,-9.0238,-70.812,88345,1850,,,"Acre, Brazil",10017.178136710756,2.094063048276643
,,Alagoas,Brazil,2021-12-23 04:21:21,-9.5713,-36.782,241915,6382,,,"Alagoas, Brazil",7248.700094116391,2.638116693880082
,,Amapa,Brazil,2021-12-23 04:21:21,0.902,-52.003,126369,2010,,,"Amapa, Brazil",14941.985099280977,1.5905799681884005
,,Amazonas,Brazil,2021-12-23 04:21:21,-3.4168,-65.8561,432995,13822,,,"Amazonas, Brazil",10447.215977814007,3.192184667259437
,,Bahia,Brazil,2021-12-23 04:21:21,-12.5797,-41.7007,1264804,27452,,,"Bahia, Brazil",8503.990838740423,2.170454868896683
