FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
,,,Afghanistan,2021-09-06 04:21:22,33.93911,67.709953,153423,7132,,,Afghanistan,394.1164613205582,4.648585935615912
,,,Albania,2021-09-06 04:21:22,41.1533,20.1683,150997,2515,,,Albania,5246.959482938356,1.6655960052186467
,,,Algeria,2021-09-06 04:21:22,28.0339,1.6596,198004,5420,,,Algeria,451.5377205509114,2.737318438011353
,,,Andorra,2021-09-06 04:21:22,42.5063,1.5218,15055,130,,,Andorra,19484.88966543713,0.8635004981733644
,,,Angola,2021-09-06 04:21:22,-11.2027,17.8739,48656,1270,,,Angola,148.0423636781639,2.61016113120684
,,,Antigua and Barbuda,2021-09-06 04:21:22,17.0608,-61.7964,1870,46,,,Antigua and Barbuda,1909.5662119107917,2.4598930481283423
,,,Argentina,2021-09-06 04:21:22,-38.4161,-63.6167,5203802,112511,,,Argentina,11513.912018815387,2.1620922548552
,,,Armenia,2021-09-06 04:21:22,40.0691,45.0382,245025,4911,,,Armenia,8268.837358102668,2.0042852770125497
,,Australian Capital Territory,Australia,2021-09-06 04:21:22,-35.4735,149.0124,509,3,,,"Australian Capital Territory, Australia",118.89745386591918,0.5893909626719057
,,New South Wales,Australia,2021-09-06 04:21:22,-33.8688,151.2093,35064,185,,,"New South Wales, Australia",431.9290465631929,0.527606662103582
,,Northern Territory,Australia,2021-09-06 04:21:22,-12.4634,130.8456,202,0,,,"Northern Territory, Australia",82.24755700325733,0.0
,,Queensland,Australia,2021-09-06 04:21:22,-27.4698,153.0251,1991,7,,,"Queensland, Australia",38.9209265956407,0.3515821195379206
,,South Australia,Australia,2021-09-06 04:21:22,-34.9285,138.6007,880,4,,,"South Australia, Australia",50.099629945915176,0.45454545454545453
,,Tasmania,Australia,2021-09-06 04:21:22,-42.8821,147.3272,235,13,,,"Tasmania, Australia",43.88422035480859,5.531914893617022
,,Victoria,Australia,2021-09-06 04:21:22,-37.8136,144.9631,23188,823,,,"Victoria, Australia",349.7488649904222,3.5492496118682078
,,Western Australia,Australia,2021-09-06 04:21:22,-31.9505,115.8605,1086,9,,,"Western Australia, Australia",41.28335740895613,0.8287292817679558
,,,Austria,2021-09-06 04:21:22,47.5162,14.5501,696905,10793,,,Austria,7737.886391899094,1.548704629755849
,,,Azerbaijan,2021-09-06 04:21:22,40.1431,47.5769,442872,5842,,,Azerbaijan,4367.929343363735,1.3191170360736284
,,,Bahamas,2021-09-06 04:21:22,25.025885,-78.035889,18694,412,,,Bahamas,4753.743184962162,2.203915694875361
,,,Bahrain,2021-09-06 04:21:22,26.0275,50.55,273008,1388,,,Bahrain,16044.353992723247,0.5084100099630781
,,,Bangladesh,2021-09-06 04:21:22,23.685,90.3563,1514456,26563,,,Bangladesh,919.5832617819693,1.7539631392394364
,,,Barbados,2021-09-06 04:21:22,13.1939,-59.5432,5349,51,,,Barbados,1861.35692188843,0.9534492428491307
,,,Belarus,2021-09-06 04:21:22,53.7098,27.9534,490926,3837,,,Belarus,5195.357423036005,0.7815841898779042
,,Antwerp,Belgium,2021-09-06 04:21:22,51.2195,4.4024,157545,0,,,"Antwerp, Belgium",8426.082910366737,0.0
,,Brussels,Belgium,2021-09-06 04:21:22,50.8503,4.3517,155400,0,,,"Brussels, Belgium",12755.950108967334,0.0
,,East Flanders,Belgium,2021-09-06 04:21:22,51.0362,3.7373,136458,0,,,"East Flanders, Belgium",8946.569590002982,0.0
,,Flemish Brabant,Belgium,2021-09-06 04:21:22,50.9167,4.5833,94362,0,,,"Flemish Brabant, Belgium",8163.911534698052,0.0
,,Hainaut,Belgium,2021-09-06 04:21:22,50.5257,4.0621,169055,0,,,"Hainaut, Belgium",12551.97350836031,0.0
,,Liege,Belgium,2021-09-06 04:21:22,50.4496,5.8492,140487,0,,,"Liege, Belgium",12658.767345467651,0.0
,,Limburg,Belgium,2021-09-06 04:21:22,50.9739,5.3420000000000005,67215,0,,,"Limburg, Belgium",7660.964017461276,0.0
,,Luxembourg,Belgium,2021-09-06 04:21:22,50.0547,5.4677,33137,0,,,"Luxembourg, Belgium",11555.978685414575,0.0
