FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
,,,Afghanistan,2022-07-29 04:20:45,33.93911,67.709953,185393,7743,,,Afghanistan,476.2417180840047,4.176533094561283
,,,Albania,2022-07-29 04:20:45,41.1533,20.1683,309278,3538,,,Albania,10747.028980471194,1.1439546298152472
,,,Algeria,2022-07-29 04:20:45,28.0339,1.6596,267194,6876,,,Algeria,609.3218808957406,2.5734110795901106
,,,Andorra,2022-07-29 04:20:45,42.5063,1.5218,45508,153,,,Andorra,58898.595741927136,0.3362046233629252
,,,Angola,2022-07-29 04:20:45,-11.2027,17.8739,102301,1912,,,Angola,311.2644246678692,1.8689944379820334
,,,Antarctica,2022-07-29 04:20:45,-71.9499,23.347,11,0,,,Antarctica,,0.0
,,,Antigua and Barbuda,2022-07-29 04:20:45,17.0608,-61.7964,8741,144,,,Antigua and Barbuda,8925.945592680337,1.6474087632993937
,,,Argentina,2022-07-29 04:20:45,-38.4161,-63.6167,9507562,129278,,,Argentina,21036.39461713425,1.3597387006258808
,,,Armenia,2022-07-29 04:20:45,40.0691,45.0382,425365,8633,,,Armenia,14354.755648727032,2.0295510914156076
,,Australian Capital Territory,Australia,2022-07-29 04:20:45,-35.4735,149.0124,190198,90,,,"Australian Capital Territory, Australia",44428.40457836954,0.047319109559511664
,,New South Wales,Australia,2022-07-29 04:20:45,-33.8688,151.2093,3162719,4107,,,"New South Wales, Australia",38959.33727519093,0.1298566202055889
,,Northern Territory,Australia,2022-07-29 04:20:45,-12.4634,130.8456,90467,55,,,"Northern Territory, Australia",36835.09771986971,0.06079564924226514
,,Queensland,Australia,2022-07-29 04:20:45,-27.4698,153.0251,1488197,1554,,,"Queensland, Australia",29091.916723682923,0.10442165922925527
,,South Australia,Australia,2022-07-29 04:20:45,-34.9285,138.6007,703395,661,,,"South Australia, Australia",40045.26046114432,0.09397280333240925
,,Tasmania,Australia,2022-07-29 04:20:45,-42.8821,147.3272,228673,137,,,"Tasmania, Australia",42702.707749766574,0.05991087710398692
,,Victoria,Australia,2022-07-29 04:20:45,-37.8136,144.9631,2405234,4577,,,"Victoria, Australia",36278.58640401816,0.19029333528463344
,,Western Australia,Australia,2022-07-29 04:20:45,-31.9505,115.8605,1057558,488,,,"Western Australia, Australia",40202.1592032236,0.04614404127244085
,,,Austria,2022-07-29 04:20:45,47.5162,14.5501,4764902,20310,,,Austria,52905.73370047966,0.4262417149397826
,,,Azerbaijan,2022-07-29 04:20:45,40.1431,47.5769,797638,9744,,,Azerbaijan,7866.892523306877,1.2216067940594606
,,,Bahamas,2022-07-29 04:20:45,25.025885,-78.035889,36664,822,,,Bahamas,9323.378631296282,2.2419812349989092
,,,Bahrain,2022-07-29 04:20:45,26.0275,50.55,658238,1509,,,Bahrain,38683.86085192436,0.22924838736141032
,,,Bangladesh,2022-07-29 04:20:45,23.685,90.3563,2004188,29284,,,Bangladesh,1216.950336136726,1.4611403720609044
,,,Barbados,2022-07-29 04:20:45,13.1939,-59.5432,91264,491,,,Barbados,31758.2497886008,0.5379996493688639
,,,Belarus,2022-07-29 04:20:45,53.7098,27.9534,994037,7118,,,Belarus,10519.665910386577,0.7160699249625517
,,Antwerp,Belgium,2022-07-29 04:20:45,51.2195,4.4024,709317,0,,,"Antwerp, Belgium",38176.66010400509,0.0
,,Brussels,Belgium,2022-07-29 04:20:45,50.8503,4.3517,479945,0,,,"Brussels, Belgium",39712.72822955263,0.0
,,East Flanders,Belgium,2022-07-29 04:20:45,51.0362,3.7373,596596,0,,,"East Flanders, Belgium",39377.61045077963,0.0
,,Flemish Brabant,Belgium,2022-07-29 04:20:45,50.9167,4.5833,431226,0,,,"Flemish Brabant, Belgium",37623.05058128122,0.0
,,Hainaut,Belgium,2022-07-29 04:20:45,50.5257,4.0621,485467,0,,,"Hainaut, Belgium",36114.580644393376,0.0
,,Liege,Belgium,2022-07-29 04:20:45,50.4496,5.8492,395045,0,,,"Liege, Belgium",35686.34642346106,0.0
,,Limburg,Belgium,2022-07-29 04:20:45,50.9739,5.342,325138,0,,,"Limburg, Belgium",37199.10119352713,0.0
,,Luxembourg,Belgium,2022-07-29 04:20:45,50.0547,5.4677,113955,0,,,"Luxembourg, Belgium",40035.06207885104,0.0
,,Namur,Belgium,2022-07-29 04:20:45,50.331,4.8221,188498,0,,,"Namur, Belgium",38132.40277145603,0.0
,,Unknown,Belgium,2022-07-29 04:20:45,,,59864,32228,,,"Unknown, Belgium",,53.83536014967259
,,Walloon Brabant,Belgium,2022-07-29 04:20:45,50.4,4.35,162181,0,,,"Walloon Brabant, Belgium",40183.69718458173,0.0
,,West Flanders,Belgium,2022-07-29 04:20:45,51.0536,3.1458,467023,0,,,"West Flanders, Belgium",39055.40744407909,0.0
,,,Belize,2022-07-29 04:20:45,17.1899,-88.4976,66857,680,,,Belize,16814.252768339702,1.0170961903764753
,,,Benin,2022-07-29 04:20:45,9.3077,2.3158,27271,163,,,Benin,224.94889549770613,0.5977045212863481
,,,Bhutan,2022-07-29 04:20:45,27.5142,90.4336,60368,21,,,Bhutan,7823.621198218794,0.034786641929499075
,,,Bolivia,2022-07-29 04:20:45,-16.2902,-63.5887,1026692,22045,,,Bolivia,8795.420623044798,2.147187277197056
,,,Bosnia and Herzegovina,2022-07-29 04:20:45,43.9159,17.6791,384390,15851,,,Bosnia and Herzegovina,11716.296103254832,4.123676474414006
,,,Botswana,2022-07-29 04:20:45,-22.3285,24.6849,325470,2770,,,Botswana,13840.21687131239,0.8510769041693551
,,Acre,Brazil,2022-07-29 04:20:45,-9.0238,-70.812,142751,2018,,,"Acre, Brazil",16186.113489089332,1.4136503422042577
,,Alagoas,Brazil,2022-07-29 04:20:45,-9.5713,-36.782,317538,7064,,,"Alagoas, Brazil",9514.654860118351,2.2246156365537355
,,Amapa,Brazil,2022-07-29 04:20:45,0.902,-52.003,175956,2149,,,"Amapa, Brazil",20805.196924317544,1.221328059287549
,,Amazonas,Brazil,2022-07-29 04:20:45,-3.4168,-65.8561,604468,14220,,,"Amazonas, Brazil",14584.48191705973,2.352481851810187
,,Bahia,Brazil,2022-07-29 04:20:45,-12.5797,-41.7007,1656734,30336,,,"Bahia, Brazil",11139.157338393758,1.8310724594292143
,,Ceara,Brazil,2022-07-29 04:20:45,-5.4984,-39.3206,1358854,27409,,,"Ceara, Brazil",14880.008690245528,2.0170673229059193
,,Distrito Federal,Brazil,2022-07-29 04:20:45,-15.7998,-47.8645,830084,11818,,,"Distrito Federal, Brazil",27529.36057425078,1.4237113352383615
,,Espirito Santo,Brazil,2022-07-29 04:20:45,-19.1834,-40.3089,1200787,14683,,,"Espirito Santo, Brazil",29880.35783161012,1.222781392536728
,,Goias,Brazil,2022-07-29 04:20:45,-15.827,-49.8362,1605642,27170,,,"Goias, Brazil",22877.75737729958,1.6921580277546302
,,Maranhao,Brazil,2022-07-29 04:20:45,-4.9609,-45.2744,459652,10937,,,"Maranhao, Brazil",6496.68185167277,2.379408770113042
,,Mato Grosso,Brazil,2022-07-29 04:20:45,-12.6819,-56.9211,810426,14859,,,"Mato Grosso, Brazil",23258.255353905017,1.8334801696885341
,,Mato Grosso do Sul,Brazil,2022-07-29 04:20:45,-20.7722,-54.7852,563702,10707,,,"Mato Grosso do Sul, Brazil",20284.44907602989,1.8994078431511685
,,Minas Gerais,Brazil,2022-07-29 04:20:45,-18.5122,-44.555,3809396,62866,,,"Minas Gerais, Brazil",17995.340404655137,1.650287867157943
,,Para,Brazil,2022-07-29 04:20:45,-1.9981,-54.9306,806900,18527,,,"Para, Brazil",9379.433479428077,2.2960713843103235
,,Paraiba,Brazil,2022-07-29 04:20:45,-7.24,-36.782,644168,10349,,,"Paraiba, Brazil",16031.549027693747,1.6065684728207548
,,Parana,Brazil,2022-07-29 04:20:45,-25.2521,-52.0215,2688617,44414,,,"Parana, Brazil",23514.317921608417,1.6519273663746081
,,Pernambuco,Brazil,2022-07-29 04:20:45,-8.8137,-36.9541,1026901,22030,,,"Pernambuco, Brazil",10744.934300477626,2.1452895654011437
,,Piaui,Brazil,2022-07-29 04:20:45,-7.7183,-42.7289,385385,7874,,,"Piaui, Brazil",11773.85497553332,2.0431516535412637
,,Rio Grande do Norte,Brazil,2022-07-29 04:20:45,-5.4026,-36.9541,546065,8380,,,"Rio Grande do Norte, Brazil",15571.368403523044,1.53461584243634
,,Rio Grande do Sul,Brazil,2022-07-29 04:20:45,-30.0346,-51.2177,2636801,40427,,,"Rio Grande do Sul, Brazil",23176.10625917237,1.5331835811652075
,,Rio de Janeiro,Brazil,2022-07-29 04:20:45,-22.9068,-43.1729,2442491,74758,,,"Rio de Janeiro, Brazil",14147.113025510713,3.0607277570316533
,,Rondonia,Brazil,2022-07-29 04:20:45,-11.5057,-63.5806,443074,7295,,,"Rondonia, Brazil",24930.66437845517,1.6464518342308507
,,Roraima,Brazil,2022-07-29 04:20:45,-2.7376,-62.0751,172358,2158,,,"Roraima, Brazil",28453.13580768653,1.252045161814363
,,Santa Catarina,Brazil,2022-07-29 04:20:45,-27.2423,-50.2189,1836266,22210,,,"Santa Catarina, Brazil",25629.03466229566,1.209519753674032
,,Sao Paulo,Brazil,2022-07-29 04:20:45,-23.5505,-46.6333,5904845,172816,,,"Sao Paulo, Brazil",12859.249328094753,2.926681394685212
,,Sergipe,Brazil,2022-07-29 04:20:45,-10.5741,-37.3857,340593,6411,,,"Sergipe, Brazil",14816.79178107936,1.8823052734495425
,,Tocantins,Brazil,2022-07-29 04:20:45,-10.1753,-48.2982,338531,4184,,,"Tocantins, Brazil",21523.193965665225,1.235928172013789
,,,Brunei,2022-07-29 04:20:45,4.5353,114.7277,204384,225,,,Brunei,46718.15819128972,0.11008689525598872
,,,Bulgaria,2022-07-29 04:20:45,42.7339,25.4858,1204264,37360,,,Bulgaria,17331.41731711196,3.1023097925371848
,,,Burkina Faso,2022-07-29 04:20:45,12.2383,-1.5616,21128,387,,,Burkina Faso,101.0750562662947,1.8316925407042788
,,,Burma,2022-07-29 04:20:45,21.9162,95.956,614009,19434,,,Burma,1128.489845045177,3.165100185827895
,,,Burundi,2022-07-29 04:20:45,-3.3731,29.9189,44860,38,,,Burundi,377.2670609272848,0.08470798038341507
,,,Cabo Verde,2022-07-29 04:20:45,16.5388,-23.0418,62114,410,,,Cabo Verde,11171.82385231336,0.6600766332871816
,,,Cambodia,2022-07-29 04:20:45,11.55,104.9167,136680,3056,,,Cambodia,817.5144271737777,2.2358794263974247
,,,Cameroon,2022-07-29 04:20:45,3.848,11.5021,120215,1931,,,Cameroon,452.8577408518329,1.6062887326872686
,,Alberta,Canada,2022-07-29 04:20:45,53.9333,-116.5765,594474,4665,,,"Alberta, Canada",13470.526467966389,0.7847273387902582
,,British Columbia,Canada,2022-07-29 04:20:45,53.7267,-127.6476,378291,3908,,,"British Columbia, Canada",7401.626753085601,1.0330671361465116
,,Diamond Princess,Canada,2020-12-21 13:27:30,,,0,1,,,"Diamond Princess, Canada",,
,,Grand Princess,Canada,2020-12-21 13:27:30,,,13,0,,,"Grand Princess, Canada",,0.0
,,Manitoba,Canada,2022-07-29 04:20:45,53.7609,-98.8139,146266,2061,,,"Manitoba, Canada",10618.090375654168,1.409076613840537
,,New Brunswick,Canada,2022-07-29 04:20:45,46.5653,-66.4619,70541,438,,,"New Brunswick, Canada",9043.799111017664,0.6209154959527083
,,Newfoundland and Labrador,Canada,2022-07-29 04:20:45,53.1355,-57.6604,48954,200,,,"Newfoundland and Labrador, Canada",9389.58311355768,0.4085467990358296
,,Northwest Territories,Canada,2022-07-29 04:20:45,64.8255,-124.8457,11511,22,,,"Northwest Territories,Canada",25634.687332977017,0.1911215359221614
,,Nova Scotia,Canada,2022-07-29 04:20:45,44.682,-63.7443,111769,461,,,"Nova Scotia, Canada",11434.671806534712,0.412457837146257
,,Nunavut,Canada,2022-07-29 04:20:45,70.2998,-83.1076,3531,7,,,"Nunavut, Canada",9105.20887055183,0.19824412347776835
,,Ontario,Canada,2022-07-29 04:20:45,51.2538,-85.3232,1384322,13701,,,"Ontario, Canada",9409.585906631446,0.9897263786893512
,,Prince Edward Island,Canada,2022-07-29 04:20:45,46.5107,-63.4168,46240,48,,,"Prince Edward Island, Canada",29236.58619861152,0.10380622837370242
,,Quebec,Canada,2022-07-29 04:20:45,52.9399,-73.5491,1144098,15929,,,"Quebec, Canada",13400.581938359324,1.3922758365105088
,,Repatriated Travellers,Canada,2022-07-29 04:20:45,,,13,0,,,"Repatriated Travellers, Canada",,0.0
,,Saskatchewan,Canada,2022-07-29 04:20:45,52.9399,-106.4509,140291,1438,,,"Saskatchewan, Canada",11872.305710750754,1.025012295870726
,,Yukon,Canada,2022-07-29 04:20:45,64.2823,-135.0,4659,26,,,"Yukon, Canada",11341.837479916258,0.5580596694569651
,,,Central African Republic,2022-07-29 04:20:45,6.6111,20.9394,14764,113,,,Central African Republic,305.6878141457844,0.7653752370631265
,,,Chad,2022-07-29 04:20:45,15.4542,18.7322,7432,193,,,Chad,45.24573113649642,2.5968783638320776
,,Antofagasta,Chile,2022-07-29 04:20:45,-23.6509,-70.3975,148407,1816,,,"Antofagasta, Chile",24427.76865163102,1.2236619566462499
,,Araucania,Chile,2022-07-29 04:20:45,-38.9489,-72.3311,238276,2625,,,"Araucania, Chile",24892.39718185085,1.1016636169819873
,,Arica y Parinacota,Chile,2022-07-29 04:20:45,-18.594,-69.4785,64733,825,,,"Arica y Parinacota, Chile",28634.304722472883,1.2744658829345157
,,Atacama,Chile,2022-07-29 04:20:45,-27.5661,-70.0503,88744,634,,,"Atacama, Chile",30713.21778614541,0.7144144956278734
,,Aysen,Chile,2022-07-29 04:20:45,-45.9864,-73.7669,28359,188,,,"Aysen, Chile",27490.839295061945,0.6629288761945061
,,Biobio,Chile,2022-07-29 04:20:45,-37.4464,-72.1416,406167,4399,,,"Biobio, Chile",26089.78003025427,1.0830520450947516
,,Coquimbo,Chile,2022-07-29 04:20:45,-29.959,-71.3389,163467,1755,,,"Coquimbo, Chile",21577.35227419725,1.0736111875791443
,,Los Lagos,Chile,2022-07-29 04:20:45,-41.9198,-72.1416,208543,2367,,,"Los Lagos, Chile",25164.83489962689,1.1350177181684353
,,Los Rios,Chile,2022-07-29 04:20:45,-40.231,-72.3311,117291,1252,,,"Los Rios, Chile",30478.098519632986,1.067430578646273
,,Magallanes,Chile,2022-07-29 04:20:45,-52.368,-70.9863,58162,721,,,"Magallanes, Chile",34925.21001843479,1.2396410027165503
,,Maule,Chile,2022-07-29 04:20:45,-35.5183,-71.6885,273312,3011,,,"Maule, Chile",26155.509833006363,1.1016713499590212
,,Metropolitana,Chile,2022-07-29 04:20:45,-33.4376,-70.6505,1641567,29129,,,"Metropolitana, Chile",23079.028704275443,1.774463058772502
,,Nuble,Chile,2022-07-29 04:20:45,-36.7226,-71.7622,117317,1144,,,"Nuble, Chile",24410.07138859239,0.9751357433279064
,,OHiggins,Chile,2022-07-29 04:20:45,-34.5755,-71.0022,179065,2607,,,"OHiggins, Chile",19579.467609930514,1.455895903722112
,,Tarapaca,Chile,2022-07-29 04:20:45,-19.9232,-69.5132,90560,1101,,,"Tarapaca, Chile",27396.09992800053,1.215768551236749
,,Unknown,Chile,2022-07-29 04:20:45,,,43,2,,,"Unknown, Chile",,4.651162790697675
,,Valparaiso,Chile,2022-07-29 04:20:45,-33.0472,-71.6127,390756,5901,,,"Valparaiso, Chile",21518.5621250486,1.5101495562448177
,,Anhui,China,2022-07-29 04:20:45,31.8257,117.2264,1504,6,,,"Anhui, China",2.3782416192283367,0.39893617021276595
,,Beijing,China,2022-07-29 04:20:45,40.1824,116.4142,3740,9,,,"Beijing, China",17.36304549675023,0.24064171122994651
,,Chongqing,China,2022-07-29 04:20:45,30.0572,107.874,784,6,,,"Chongqing, China",2.5274016763378464,0.7653061224489796
,,Fujian,China,2022-07-29 04:20:45,26.0789,117.9874,3677,1,,,"Fujian, China",9.3301192590713,0.027196083763937992
,,Gansu,China,2022-07-29 04:20:45,35.7518,104.2861,1248,2,,,"Gansu, China",4.732650739476678,0.16025641025641027
,,Guangdong,China,2022-07-29 04:20:45,23.3417,113.4244,8092,8,,,"Guangdong, China",7.132028908866561,0.09886307464162135
,,Guangxi,China,2022-07-29 04:20:45,23.8298,108.7881,2136,2,,,"Guangxi, China",4.336175395858709,0.09363295880149813
