FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
,,,Afghanistan,2021-12-06 04:22:34,33.93911,67.709953,157454,7312,,,Afghanistan,404.4482655965226,4.644161453205881
,,,Albania,2021-12-06 04:22:34,41.1533,20.1683,201730,3110,,,Albania,7009.868649662937,1.5416646011996233
,,,Algeria,2021-12-06 04:22:34,28.0339,1.6596,211469,6103,,,Algeria,482.24394571413046,2.8860022036326836
,,,Andorra,2021-12-06 04:22:34,42.5063,1.5218,18010,132,,,Andorra,23309.389762505663,0.7329261521377013
,,,Angola,2021-12-06 04:22:34,-11.2027,17.8739,65259,1735,,,Angola,198.5592036187376,2.6586371228489556
,,,Antigua and Barbuda,2021-12-06 04:22:34,17.0608,-61.7964,4147,117,,,Antigua and Barbuda,4234.743893472755,2.8213166144200628
,,,Argentina,2021-12-06 04:22:34,-38.4161,-63.6167,5340676,116646,,,Argentina,11816.758897628864,2.1841055327078447
,,,Armenia,2021-12-06 04:22:34,40.0691,45.0382,340723,7683,,,Armenia,11498.349438485115,2.2549108806860705
,,Australian Capital Territory,Australia,2021-12-06 04:22:34,-35.4735,149.0124,2165,14,,,"Australian Capital Territory, Australia",505.72296192478393,0.6466512702078522
,,New South Wales,Australia,2021-12-06 04:22:34,-33.8688,151.2093,83321,630,,,"New South Wales, Australia",1026.3734910076373,0.7561119045618752
,,Northern Territory,Australia,2021-12-06 04:22:34,-12.4634,130.8456,297,1,,,"Northern Territory, Australia",120.92833876221498,0.3367003367003367
,,Queensland,Australia,2021-12-06 04:22:34,-27.4698,153.0251,2155,7,,,"Queensland, Australia",42.12686931873717,0.3248259860788863
,,South Australia,Australia,2021-12-06 04:22:34,-34.9285,138.6007,972,4,,,"South Australia, Australia",55.33731853116994,0.411522633744856
,,Tasmania,Australia,2021-12-06 04:22:34,-42.8821,147.3272,240,13,,,"Tasmania, Australia",44.817927170868344,5.416666666666667
,,Victoria,Australia,2021-12-06 04:22:34,-37.8136,144.9631,128849,1378,,,"Victoria, Australia",1943.4531440896544,1.0694689132240065
,,Western Australia,Australia,2021-12-06 04:22:34,-31.9505,115.8605,1122,9,,,"Western Australia, Australia",42.65186649433589,0.8021390374331551
,,,Austria,2021-12-06 04:22:34,47.5162,14.5501,1189268,15758,,,Austria,13306.959495469888,1.0676875170007292
,,,Azerbaijan,2021-12-06 04:22:34,40.1431,47.5769,596388,7967,,,Azerbaijan,5882.017028012634,1.3358753026553183
,,,Bahamas,2021-12-06 04:22:34,25.025885,-78.035889,22825,695,,,Bahamas,5804.225323460005,3.044906900328587
,,,Bahrain,2021-12-06 04:22:34,26.0275,50.55,277831,1394,,,Bahrain,16327.795940603544,0.5017438658752983
,,,Bangladesh,2021-12-06 04:22:34,23.685,90.3563,1577443,28001,,,Bangladesh,957.8292001980479,1.775087911258917
,,,Barbados,2021-12-06 04:22:34,13.1939,-59.5432,26095,238,,,Barbados,9080.596163147986,0.9120521172638436
,,,Belarus,2021-12-06 04:22:34,53.7098,27.9534,663813,5162,,,Belarus,7024.980948366555,0.7776286393909128
,,Antwerp,Belgium,2021-12-06 04:22:34,51.2195,4.4024,263191,0,,,"Antwerp, Belgium",14076.417450647954,0.0
,,Brussels,Belgium,2021-12-06 04:22:34,50.8503,4.3517,215714,0,,,"Brussels, Belgium",17706.801942122132,0.0
,,East Flanders,Belgium,2021-12-06 04:22:34,51.0362,3.7373,224501,0,,,"East Flanders, Belgium",14718.915853414675,0.0
,,Flemish Brabant,Belgium,2021-12-06 04:22:34,50.9167,4.5833,155831,0,,,"Flemish Brabant, Belgium",13482.021347189886,0.0
,,Hainaut,Belgium,2021-12-06 04:22:34,50.5257,4.0621,222228,0,,,"Hainaut, Belgium",16499.955451278547,0.0
,,Liege,Belgium,2021-12-06 04:22:34,50.4496,5.8492,204284,0,,,"Liege, Belgium",18407.280591097497,0.0
,,Limburg,Belgium,2021-12-06 04:22:34,50.9739,5.3420000000000005,118318,0,,,"Limburg, Belgium",13485.5306199209,0.0
,,Luxembourg,Belgium,2021-12-06 04:22:34,50.0547,5.4677,48861,0,,,"Luxembourg, Belgium",17039.46267157683,0.0
,,Namur,Belgium,2021-12-06 04:22:34,50.331,4.8221,88638,0,,,"Namur, Belgium",17876.619500153276,0.0
,,Unknown,Belgium,2021-12-06 04:22:34,,,30380,27167,,,"Unknown, Belgium",,89.42396313364056
,,Walloon Brabant,Belgium,2021-12-06 04:22:34,50.4,4.35,68663,0,,,"Walloon Brabant, Belgium",16911.277551050567,0.0
,,West Flanders,Belgium,2021-12-06 04:22:34,51.0536,3.1458,186858,0,,,"West Flanders, Belgium",15559.24709291433,0.0
,,,Belize,2021-12-06 04:22:34,17.1899,-88.4976,30680,579,,,Belize,7715.890257305324,1.8872229465449804
,,,Benin,2021-12-06 04:22:34,9.3077,2.3158,24863,161,,,Benin,205.08614971066214,0.6475485661424607
,,,Bhutan,2021-12-06 04:22:34,27.5142,90.4336,2641,3,,,Bhutan,342.27046754068107,0.11359333585762968
