FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
,,,Afghanistan,2021-10-04 04:21:31,33.93911,67.709953,155191,7206,,,Afghanistan,398.6581395801069,4.6433105012532945
,,,Albania,2021-10-04 04:21:31,41.1533,20.1683,171794,2713,,,Albania,5969.629578149976,1.579216969160739
,,,Algeria,2021-10-04 04:21:31,28.0339,1.6596,203789,5822,,,Algeria,464.73010915612656,2.8568764751777573
,,,Andorra,2021-10-04 04:21:31,42.5063,1.5218,15222,130,,,Andorra,19701.028926422056,0.854027066088556
,,,Angola,2021-10-04 04:21:31,-11.2027,17.8739,58943,1577,,,Angola,179.34193197718707,2.675466128293436
,,,Antigua and Barbuda,2021-10-04 04:21:31,17.0608,-61.7964,3503,85,,,Antigua and Barbuda,3577.1178825259376,2.426491578646874
,,,Argentina,2021-10-04 04:21:31,-38.4161,-63.6167,5259738,115245,,,Argentina,11637.675794355742,2.1910787191301164
,,,Armenia,2021-10-04 04:21:31,40.0691,45.0382,264690,5372,,,Armenia,8932.470402269952,2.029543994861914
,,Australian Capital Territory,Australia,2021-10-04 04:21:31,-35.4735,149.0124,1129,8,,,"Australian Capital Territory, Australia",263.7234291053492,0.70859167404783
,,New South Wales,Australia,2021-10-04 04:21:31,-33.8688,151.2093,65279,432,,,"New South Wales, Australia",804.1266321754126,0.6617748433646349
,,Northern Territory,Australia,2021-10-04 04:21:31,-12.4634,130.8456,212,0,,,"Northern Territory, Australia",86.31921824104235,0.0
,,Queensland,Australia,2021-10-04 04:21:31,-27.4698,153.0251,2046,7,,,"Queensland, Australia",39.99609031375232,0.3421309872922776
,,South Australia,Australia,2021-10-04 04:21:31,-34.9285,138.6007,905,4,,,"South Australia, Australia",51.52291488756049,0.4419889502762431
,,Tasmania,Australia,2021-10-04 04:21:31,-42.8821,147.3272,236,13,,,"Tasmania, Australia",44.070961718020534,5.508474576271187
,,Victoria,Australia,2021-10-04 04:21:31,-37.8136,144.9631,42505,873,,,"Victoria, Australia",640.9448106306279,2.0538760145865194
,,Western Australia,Australia,2021-10-04 04:21:31,-31.9505,115.8605,1099,9,,,"Western Australia, Australia",41.77754124534327,0.818926296633303
,,,Austria,2021-10-04 04:21:31,47.5162,14.5501,748825,11026,,,Austria,8314.365340202523,1.4724401562447835
,,,Azerbaijan,2021-10-04 04:21:31,40.1431,47.5769,485987,6573,,,Azerbaijan,4793.161179287269,1.3525053139281504
,,,Bahamas,2021-10-04 04:21:31,25.025885,-78.035889,21114,533,,,Bahamas,5369.130930100089,2.524391399071706
,,,Bahrain,2021-10-04 04:21:31,26.0275,50.55,275237,1389,,,Bahrain,16175.349659699234,0.504655987385417
,,,Bangladesh,2021-10-04 04:21:31,23.685,90.3563,1557964,27573,,,Bangladesh,946.0014796460803,1.7698098287251824
,,,Barbados,2021-10-04 04:21:31,13.1939,-59.5432,8792,79,,,Barbados,3059.4597227973595,0.8985441310282075
,,,Belarus,2021-10-04 04:21:31,53.7098,27.9534,543976,4188,,,Belarus,5756.773423190936,0.7698869067752989
,,Antwerp,Belgium,2021-10-04 04:21:31,51.2195,4.4024,163792,0,,,"Antwerp, Belgium",8815.566963367863,0.0
,,Brussels,Belgium,2021-10-04 04:21:31,50.8503,4.3517,168025,0,,,"Brussels, Belgium",13903.116317016702,0.0
,,East Flanders,Belgium,2021-10-04 04:21:31,51.0362,3.7373,140719,0,,,"East Flanders, Belgium",9287.9904743298,0.0
,,Flemish Brabant,Belgium,2021-10-04 04:21:31,50.9167,4.5833,99736,0,,,"Flemish Brabant, Belgium",8701.638057015727,0.0
,,Hainaut,Belgium,2021-10-04 04:21:31,50.5257,4.0621,173941,0,,,"Hainaut, Belgium",12939.718398709756,0.0
,,Liege,Belgium,2021-10-04 04:21:31,50.4496,5.8492,150504,0,,,"Liege, Belgium",13595.762209663668,0.0
,,Limburg,Belgium,2021-10-04 04:21:31,50.9739,5.3420000000000005,69519,0,,,"Limburg, Belgium",7953.68217763784,0.0
,,Luxembourg,Belgium,2021-10-04 04:21:31,50.0547,5.4677,34570,0,,,"Luxembourg, Belgium",12145.251161123953,0.0
,,Namur,Belgium,2021-10-04 04:21:31,50.331,4.8221,64288,0,,,"Namur, Belgium",13005.209123552317,0.0
,,Unknown,Belgium,2021-10-04 04:21:31,,,24590,25612,,,"Unknown, Belgium",,104.1561610410736
,,Walloon Brabant,Belgium,2021-10-04 04:21:31,50.4,4.35,48119,0,,,"Walloon Brabant, Belgium",11922.477508616226,0.0
,,West Flanders,Belgium,2021-10-04 04:21:31,51.0536,3.1458,109394,0,,,"West Flanders, Belgium",9148.215916427216,0.0
,,,Belize,2021-10-04 04:21:31,17.1899,-88.4976,21003,418,,,Belize,5282.165680384084,1.9901918773508547
,,,Benin,2021-10-04 04:21:31,9.3077,2.3158,23890,159,,,Benin,197.0602146397345,0.6655504395144412
