FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
,,,Afghanistan,2020-12-23 05:22:03,33.93911,67.709953,50888,2089,39585,9214,Afghanistan,130.72224166963602,4.105093538751769
,,,Albania,2020-12-23 05:22:03,41.1533,20.1683,53814,1111,29249,23454,Albania,1869.97011606088,2.0645185267774186
,,,Algeria,2020-12-23 05:22:03,28.0339,1.6596,96069,2687,64020,29362,Algeria,219.08030785037428,2.796948026938971
,,,Andorra,2020-12-23 05:22:03,42.5063,1.5218,7633,82,7073,478,Andorra,9878.98789878988,1.0742827197694222
,,,Angola,2020-12-23 05:22:03,-11.2027,17.8739,16802,393,9729,6680,Angola,51.122323958412316,2.3390072610403525
,,,Antigua and Barbuda,2020-12-23 05:22:03,17.0608,-61.7964,153,5,144,4,Antigua and Barbuda,156.23723551997386,3.2679738562091503
,,,Argentina,2020-12-23 05:22:03,-38.4161,-63.6167,1555279,42254,1379726,133299,Argentina,3441.2042523353452,2.7168115817162066
,,,Armenia,2020-12-23 05:22:03,40.0691,45.0382,154602,2673,134586,17343,Armenia,5217.340243801198,1.7289556409360811
,,Australian Capital Territory,Australia,2020-12-23 05:22:03,-35.4735,149.0124,118,3,114,1,"Australian Capital Territory, Australia",27.563653352020555,2.542372881355932
,,New South Wales,Australia,2020-12-23 05:22:03,-33.8688,151.2093,4805,53,0,4752,"New South Wales, Australia",59.18945553091895,1.1030176899063475
,,Northern Territory,Australia,2020-12-23 05:22:03,-12.4634,130.8456,71,0,62,9,"Northern Territory, Australia",28.908794788273617,0.0
,,Queensland,Australia,2020-12-23 05:22:03,-27.4698,153.0251,1236,6,1215,15,"Queensland, Australia",24.161861010653894,0.4854368932038835
,,South Australia,Australia,2020-12-23 05:22:03,-34.9285,138.6007,566,4,559,3,"South Australia, Australia",32.22317107884999,0.7067137809187279
,,Tasmania,Australia,2020-12-23 05:22:03,-42.8821,147.3272,234,13,221,0,"Tasmania, Australia",43.69747899159664,5.555555555555555
,,Victoria,Australia,2020-12-23 05:22:03,-37.8136,144.9631,20361,820,19527,14,"Victoria, Australia",307.10870450534696,4.027307106723638
,,Western Australia,Australia,2020-12-23 05:22:03,-31.9505,115.8605,846,9,828,9,"Western Australia, Australia",32.15996350642439,1.0638297872340425
,,,Austria,2020-12-23 05:22:03,47.5162,14.5501,342226,5540,309595,27091,Austria,3799.8090246935512,1.6188132988142339
,,,Azerbaijan,2020-12-23 05:22:03,40.1431,47.5769,205877,2294,147199,56384,Azerbaijan,2030.5103718990943,1.1142575421246668
,,,Bahamas,2020-12-23 05:22:03,25.025885,-78.035889,7772,169,6166,1437,Bahamas,1976.3609732280902,2.1744724652599072
,,,Bahrain,2020-12-23 05:22:03,26.0275,50.55,90634,350,88666,1618,Bahrain,5326.451898026719,0.3861685460202573
,,,Bangladesh,2020-12-23 05:22:03,23.685,90.3563,503501,7329,441929,54243,Bangladesh,305.72766187362544,1.4556078339467051
,,,Barbados,2020-12-23 05:22:03,13.1939,-59.5432,327,7,284,36,Barbados,113.79018759721754,2.140672782874618
,,,Belarus,2020-12-23 05:22:03,53.7098,27.9534,177274,1341,154807,21126,Belarus,1876.0501415921842,0.7564561074946129
,,Antwerp,Belgium,2020-12-23 05:22:03,51.2195,4.4024,76383,0,0,76383,"Antwerp, Belgium",4085.24225422922,0.0
,,Brussels,Belgium,2020-12-23 05:22:03,50.8503,4.3517,80133,0,0,80133,"Brussels, Belgium",6577.686937463832,0.0
,,East Flanders,Belgium,2020-12-23 05:22:03,51.0362,3.7373,62191,0,0,62191,"East Flanders, Belgium",4077.4165631320666,0.0
,,Flemish Brabant,Belgium,2020-12-23 05:22:03,50.9167,4.5833,47862,0,0,47862,"Flemish Brabant, Belgium",4140.8738037951525,0.0
,,Hainaut,Belgium,2020-12-23 05:22:03,50.5257,4.0621,100064,0,0,100064,"Hainaut, Belgium",7429.538772237237,0.0
,,Liege,Belgium,2020-12-23 05:22:03,50.4496,5.8492,95515,0,0,95515,"Liege, Belgium",8606.505676698504,0.0
,,Limburg,Belgium,2020-12-23 05:22:03,50.9739,5.3420000000000005,27787,0,0,27787,"Limburg, Belgium",3167.0788834813134,0.0
,,Luxembourg,Belgium,2020-12-23 05:22:03,50.0547,5.4677,17902,0,0,17902,"Luxembourg, Belgium",6243.025331994197,0.0
,,Namur,Belgium,2020-12-23 05:22:03,50.331,4.8221,34661,0,0,34661,"Namur, Belgium",6990.472579422062,0.0
,,Unknown,Belgium,2020-12-23 05:22:03,,,10328,18821,0,0,"Unknown, Belgium",,182.23276529821842
,,Walloon Brabant,Belgium,2020-12-23 05:22:03,50.4,4.35,24606,0,0,24606,"Walloon Brabant, Belgium",6060.3075225543635,0.0
,,West Flanders,Belgium,2020-12-23 05:22:03,51.0536,3.1458,51677,0,0,51677,"West Flanders, Belgium",4303.028032091394,0.0
,,,Belize,2020-12-23 05:22:03,17.1899,-88.4976,10257,226,8802,1229,Belize,2579.5921241584324,2.203373306034903
,,,Benin,2020-12-23 05:22:03,9.3077,2.3158,3167,44,3061,62,Benin,26.12347006128251,1.3893274392169246
,,,Bhutan,2020-12-23 05:22:03,27.5142,90.4336,479,0,430,49,Bhutan,62.07783186368278,0.0
,,,Bolivia,2020-12-23 05:22:03,-16.2902,-63.5887,151059,9052,128540,13467,Bolivia,1294.0857081739452,5.992360600824843
,,,Bosnia and Herzegovina,2020-12-23 05:22:03,43.9159,17.6791,106986,3792,72597,30597,Bosnia and Herzegovina,3260.9580241494873,3.544388985474735
,,,Botswana,2020-12-23 05:22:03,-22.3285,24.6849,13622,38,11147,2437,Botswana,579.2590230159996,0.2789605050653355
,,Acre,Brazil,2020-12-23 05:22:03,-9.0238,-70.812,40314,769,33129,6416,"Acre, Brazil",4571.085170675843,1.9075259215160987
,,Alagoas,Brazil,2020-12-23 05:22:03,-9.5713,-36.782,101745,2425,97107,2213,"Alagoas, Brazil",3048.669950502748,2.3834095041525383
,,Amapa,Brazil,2020-12-23 05:22:03,0.902,-52.003,65712,885,51267,13560,"Amapa, Brazil",7769.846440534875,1.3467859751643536
,,Amazonas,Brazil,2020-12-23 05:22:03,-3.4168,-65.8561,193544,5111,164220,24213,"Amazonas, Brazil",4669.79057312448,2.6407431901789775
,,Bahia,Brazil,2020-12-23 05:22:03,-12.5797,-41.7007,473865,8865,455316,9684,"Bahia, Brazil",3186.0617287735736,1.8707859833496883
,,Ceara,Brazil,2020-12-23 05:22:03,-5.4984,-39.3206,325884,9939,263771,51546,"Ceara, Brazil",3561.620914757846,3.0539584934665642
,,Distrito Federal,Brazil,2020-12-23 05:22:03,-15.7998,-47.8645,245872,4169,234866,6837,"Distrito Federal, Brazil",8154.233719855084,1.695597709377237
,,Espirito Santo,Brazil,2020-12-23 05:22:03,-19.1834,-40.3089,232760,4839,213841,13879,"Espirito Santo, Brazil",5786.943376507036,2.079920191608939
,,Goias,Brazil,2020-12-23 05:22:03,-15.827,-49.8362,302698,6685,291618,3794,"Goias, Brazil",4304.385330235551,2.212865404158267
,,Maranhao,Brazil,2020-12-23 05:22:03,-4.9609,-45.2744,199535,4438,189872,5225,"Maranhao, Brazil",2820.2105359566067,2.224171198035432
,,Mato Grosso,Brazil,2020-12-23 05:22:03,-12.6819,-56.9211,174162,4405,164398,4509,"Mato Grosso, Brazil",4972.124853564363,2.507907556622723
,,Mato Grosso do Sul,Brazil,2020-12-23 05:22:03,-20.7722,-54.7852,125181,2130,107061,14360,"Mato Grosso do Sul, Brazil",4445.110554713122,1.7064818787491196
,,Minas Gerais,Brazil,2020-12-23 05:22:03,-18.5122,-44.555,503700,11258,454155,38287,"Minas Gerais, Brazil",2379.4462329001217,2.235060551915823
,,Para,Brazil,2020-12-23 05:22:03,-1.9981,-54.9306,288465,7078,268976,11490,"Para, Brazil",3342.3167747023813,2.4584833150746865
,,Paraiba,Brazil,2020-12-23 05:22:03,-7.24,-36.782,160611,3563,124217,32831,"Paraiba, Brazil",3997.160866244397,2.2184034717422842
,,Parana,Brazil,2020-12-23 05:22:03,-25.2521,-52.0215,384393,7460,267677,109256,"Parana, Brazil",3361.8545180815354,1.9407221255329832
,,Pernambuco,Brazil,2020-12-23 05:22:03,-8.8137,-36.9541,210081,9459,179062,21560,"Pernambuco, Brazil",2198.173478045732,4.502549016807802
,,Piaui,Brazil,2020-12-23 05:22:03,-7.7183,-42.7289,139168,2788,135951,0,"Piaui, Brazil",4233.925725285781,2.0052530558642285
,,Rio Grande do Norte,Brazil,2020-12-23 05:22:03,-5.4026,-36.9541,112578,2927,59105,48515,"Rio Grande do Norte, Brazil",3151.11582949157,2.610741595402923
,,Rio Grande do Sul,Brazil,2020-12-23 05:22:03,-30.0346,-51.2177,416000,8260,388409,19331,"Rio Grande do Sul, Brazil",3656.4231444905045,1.9855769230769231
,,Rio de Janeiro,Brazil,2020-12-23 05:22:03,-22.9068,-43.1729,411369,24594,380338,6437,"Rio de Janeiro, Brazil",2382.68380034617,5.9785739810243355
,,Rondonia,Brazil,2020-12-23 05:22:03,-11.5057,-63.5806,90835,1721,77186,11928,"Rondonia, Brazil",5111.0579695874185,1.8946441349700005
,,Roraima,Brazil,2020-12-23 05:22:03,-2.7376,-62.0751,67909,772,64372,2542,"Roraima, Brazil",11173.713725380141,1.1405608249859647
,,Santa Catarina,Brazil,2020-12-23 05:22:03,-27.2423,-50.2189,468403,4836,440037,23530,"Santa Catarina, Brazil",6537.56956939968,1.0324442840887014
,,Sao Paulo,Brazil,2020-12-23 05:22:03,-23.5505,-46.6333,1398757,45395,1222776,130586,"Sao Paulo, Brazil",3046.1366915503845,3.245381435088439
,,Sergipe,Brazil,2020-12-23 05:22:03,-10.5741,-37.3857,105018,2420,93921,8677,"Sergipe, Brazil",4568.590192004511,2.3043668704412577
,,Tocantins,Brazil,2020-12-23 05:22:03,-10.1753,-48.2982,88376,1219,78693,8159,"Tocantins, Brazil",5599.332683140204,1.3829908027705236
,,,Brunei,2020-12-23 05:22:03,4.5353,114.7277,152,3,149,0,Brunei,34.74420720347991,1.9736842105263157
,,,Bulgaria,2020-12-23 05:22:03,42.7339,25.4858,194271,6879,105090,82302,Bulgaria,2795.8917426848743,3.5409299380761925
,,,Burkina Faso,2020-12-23 05:22:03,12.2383,-1.5616,5461,77,3877,1507,Burkina Faso,26.125089088897923,1.409998168833547
,,,Burma,2020-12-23 05:22:03,21.9162,95.956,117946,2484,97819,17643,Burma,216.77347280528207,2.106048530683533
,,,Burundi,2020-12-23 05:22:03,-3.3731,29.9189,762,2,687,73,Burundi,6.408325912318123,0.26246719160104987
,,,Cabo Verde,2020-12-23 05:22:03,16.5388,-23.0418,11636,112,11275,249,Cabo Verde,2092.8509248401047,0.9625300790649708
,,,Cambodia,2020-12-23 05:22:03,11.55,104.9167,363,0,349,14,Cambodia,2.1711862530295676,0.0
,,,Cameroon,2020-12-23 05:22:03,3.848,11.5021,25849,448,23851,1550,Cameroon,97.37486788902407,1.7331424813339007
,,Alberta,Canada,2020-12-23 05:22:03,53.9333,-116.5765,92480,871,73298,18311,"Alberta, Canada",2081.5331680201057,0.941825259515571
,,British Columbia,Canada,2020-12-23 05:22:03,53.7267,-127.6476,47510,777,36094,10639,"British Columbia, Canada",911.0599533443724,1.635445169438013
,,Diamond Princess,Canada,2020-12-21 13:27:30,,,0,1,0,0,"Diamond Princess, Canada",,
,,Grand Princess,Canada,2020-12-21 13:27:30,,,13,0,13,0,"Grand Princess, Canada",,0.0
,,Manitoba,Canada,2020-12-23 05:22:03,53.7609,-98.8139,23180,590,18208,4382,"Manitoba, Canada",1675.1399262157954,2.545297670405522
,,New Brunswick,Canada,2020-12-23 05:22:03,46.5653,-66.4619,580,8,525,47,"New Brunswick, Canada",73.48981595869365,1.3793103448275863
,,Newfoundland and Labrador,Canada,2020-12-23 05:22:03,53.1355,-57.6604,383,4,347,32,"Newfoundland and Labrador, Canada",73.57560133166075,1.0443864229765014
,,Northwest Territories,Canada,2020-12-23 05:22:03,64.8255,-124.8457,24,0,21,3,"Northwest Territories,Canada",52.742616033755276,0.0
