FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
,,,Afghanistan,2022-09-29 04:22:34,33.93911,67.709953,198876,7799,,,Afghanistan,510.8771524581538,3.921539049457954
,,,Albania,2022-09-29 04:22:34,41.1533,20.1683,332129,3589,,,Albania,11541.073041907011,1.0806042230579083
,,,Algeria,2022-09-29 04:22:34,28.0339,1.6596,270662,6879,,,Algeria,617.2304727164642,2.5415462828176842
,,,Andorra,2022-09-29 04:22:34,42.5063,1.5218,46227,155,,,Andorra,59829.15938652689,0.33530187985376514
,,,Angola,2022-09-29 04:22:34,-11.2027,17.8739,103131,1917,,,Angola,313.78981026990954,1.8588009424906187
,,,Antarctica,2022-09-29 04:22:34,-71.9499,23.347,11,0,,,Antarctica,,0.0
,,,Antigua and Barbuda,2022-09-29 04:22:34,17.0608,-61.7964,9089,146,,,Antigua and Barbuda,9281.30871660812,1.6063373308394764
,,,Argentina,2022-09-29 04:22:34,-38.4161,-63.6167,9708420,129897,,,Argentina,21480.812244913945,1.337982905560328
,,,Armenia,2022-09-29 04:22:34,40.0691,45.0382,442875,8683,,,Armenia,14945.664095376877,1.9605983629692352
,,Australian Capital Territory,Australia,2022-09-29 04:22:34,-35.4735,149.0124,205128,125,,,"Australian Capital Territory, Australia",47915.90749824808,0.06093756093756094
,,New South Wales,Australia,2022-09-29 04:22:34,-33.8688,151.2093,3495306,5232,,,"New South Wales, Australia",43056.24538063563,0.1496864652193542
,,Northern Territory,Australia,2022-09-29 04:22:34,-12.4634,130.8456,97080,71,,,"Northern Territory, Australia",39527.68729641694,0.07313555830243099
,,Queensland,Australia,2022-09-29 04:22:34,-27.4698,153.0251,1634219,2162,,,"Queensland, Australia",31946.417749975564,0.1322956103190576
,,South Australia,Australia,2022-09-29 04:22:34,-34.9285,138.6007,765857,929,,,"South Australia, Australia",43601.30942214631,0.1213020185230402
,,Tasmania,Australia,2022-09-29 04:22:34,-42.8821,147.3272,248905,186,,,"Tasmania, Australia",46480.859010270775,0.07472730559852152
,,Victoria,Australia,2022-09-29 04:22:34,-37.8136,144.9631,2612611,5631,,,"Victoria, Australia",39406.49180228963,0.2155315123453128
,,Western Australia,Australia,2022-09-29 04:22:34,-31.9505,115.8605,1150133,648,,,"Western Australia, Australia",43721.31833041892,0.056341310091963276
,,,Austria,2022-09-29 04:22:34,47.5162,14.5501,5105202,20734,,,Austria,56684.15793213715,0.4061347621504497
,,,Azerbaijan,2022-09-29 04:22:34,40.1431,47.5769,821162,9910,,,Azerbaijan,8098.90351039409,1.2068264240186468
,,,Bahamas,2022-09-29 04:22:34,25.025885,-78.035889,37267,833,,,Bahamas,9476.716982667424,2.235221509646604
,,,Bahrain,2022-09-29 04:22:34,26.0275,50.55,679912,1520,,,Bahrain,39957.615937629846,0.2235583428443681
,,,Bangladesh,2022-09-29 04:22:34,23.685,90.3563,2023810,29360,,,Bangladesh,1228.864886815442,1.4507290704166893
,,,Barbados,2022-09-29 04:22:34,13.1939,-59.5432,102516,559,,,Barbados,35673.7457850653,0.5452807366654961
,,,Belarus,2022-09-29 04:22:34,53.7098,27.9534,994037,7118,,,Belarus,10519.665910386577,0.7160699249625517
