FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
,,,Afghanistan,2022-09-02 04:21:07,33.93911,67.709953,193520,7778,,,Afghanistan,497.11853890716793,4.019222819346838
,,,Albania,2022-09-02 04:21:07,41.1533,20.1683,329615,3583,,,Albania,11453.714643130168,1.08702577249215
,,,Algeria,2022-09-02 04:21:07,28.0339,1.6596,270359,6878,,,Algeria,616.5394971335118,2.5440247966592566
,,,Andorra,2022-09-02 04:21:07,42.5063,1.5218,46027,154,,,Andorra,59570.30997217369,0.3345862211310752
,,,Angola,2022-09-02 04:21:07,-11.2027,17.8739,102636,1917,,,Angola,312.28370680845177,1.867765696246931
,,,Antarctica,2022-09-02 04:21:07,-71.9499,23.347,11,0,,,Antarctica,,0.0
,,,Antigua and Barbuda,2022-09-02 04:21:07,17.0608,-61.7964,8974,145,,,Antigua and Barbuda,9163.875500367618,1.6157789168709606
,,,Argentina,2022-09-02 04:21:07,-38.4161,-63.6167,9678225,129711,,,Argentina,21414.002905625453,1.3402354254008353
,,,Armenia,2022-09-02 04:21:07,40.0691,45.0382,434398,8655,,,Armenia,14659.59151386627,1.9924124880869618
,,Australian Capital Territory,Australia,2022-09-02 04:21:07,-35.4735,149.0124,202895,125,,,"Australian Capital Territory, Australia",47394.30039710348,0.06160822100101038
,,New South Wales,Australia,2022-09-02 04:21:07,-33.8688,151.2093,3442274,4928,,,"New South Wales, Australia",42402.9810298103,0.143161177756332
,,Northern Territory,Australia,2022-09-02 04:21:07,-12.4634,130.8456,95971,70,,,"Northern Territory, Australia",39076.14006514658,0.07293870023236186
,,Queensland,Australia,2022-09-02 04:21:07,-27.4698,153.0251,1610200,1986,,,"Queensland, Australia",31476.8839800606,0.12333871568749223
,,South Australia,Australia,2022-09-02 04:21:07,-34.9285,138.6007,754249,778,,,"South Australia, Australia",42940.44975804156,0.1031489600914287
,,Tasmania,Australia,2022-09-02 04:21:07,-42.8821,147.3272,245957,180,,,"Tasmania, Australia",45930.34547152194,0.07318352394930822
,,Victoria,Australia,2022-09-02 04:21:07,-37.8136,144.9631,2569344,5342,,,"Victoria, Australia",38753.88769061374,0.2079129925770936
,,Western Australia,Australia,2022-09-02 04:21:07,-31.9505,115.8605,1130757,590,,,"Western Australia, Australia",42984.75632935452,0.05217743511647507
,,,Austria,2022-09-02 04:21:07,47.5162,14.5501,4961354,20648,,,Austria,55086.982590158106,0.41617671305051
