FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
,,,Afghanistan,2022-05-24 04:20:57,33.93911,67.709953,179716,7698,,,Afghanistan,461.6585124960758,4.283424959380356
,,,Albania,2022-05-24 04:20:57,41.1533,20.1683,275881,3497,,,Albania,9586.524428382792,1.2675755126304458
,,,Algeria,2022-05-24 04:20:57,28.0339,1.6596,265855,6875,,,Algeria,606.2683617354323,2.5859961257076227
,,,Andorra,2022-05-24 04:20:57,42.5063,1.5218,42572,153,,,Andorra,55098.68633922216,0.35939114911209247
,,,Angola,2022-05-24 04:20:57,-11.2027,17.8739,99287,1900,,,Angola,302.0939280358817,1.9136442837430883
,,,Antarctica,2022-05-24 04:20:57,-71.9499,23.347,11,0,,,Antarctica,,0.0
,,,Antigua and Barbuda,2022-05-24 04:20:57,17.0608,-61.7964,7982,138,,,Antigua and Barbuda,8150.886365493016,1.7288900025056377
,,,Argentina,2022-05-24 04:20:57,-38.4161,-63.6167,9178795,128825,,,Argentina,20308.96603459213,1.4035066694484406
,,,Armenia,2022-05-24 04:20:57,40.0691,45.0382,422939,8624,,,Armenia,14272.885637786285,2.039064735103644
,,Australian Capital Territory,Australia,2022-05-24 04:20:57,-35.4735,149.0124,126633,61,,,"Australian Capital Territory, Australia",29580.238262088296,0.04817069800131087
,,New South Wales,Australia,2022-05-24 04:20:57,-33.8688,151.2093,2525905,3071,,,"New South Wales, Australia",31114.86819413649,0.12158018611151251
,,Northern Territory,Australia,2022-05-24 04:20:57,-12.4634,130.8456,70178,47,,,"Northern Territory, Australia",28574.104234527687,0.06697255550172419
,,Queensland,Australia,2022-05-24 04:20:57,-27.4698,153.0251,1149145,998,,,"Queensland, Australia",22463.98201544326,0.08684717768427831
,,South Australia,Australia,2022-05-24 04:20:57,-34.9285,138.6007,494284,440,,,"South Australia, Australia",28140.278963848563,0.08901764977219574
,,Tasmania,Australia,2022-05-24 04:20:57,-42.8821,147.3272,158774,71,,,"Tasmania, Australia",29649.67320261438,0.044717648985350245
,,Victoria,Australia,2022-05-24 04:20:57,-37.8136,144.9631,1828995,3268,,,"Victoria, Australia",27584.85045023304,0.17867736106440968
,,Western Australia,Australia,2022-05-24 04:20:57,-31.9505,115.8605,672008,222,,,"Western Australia, Australia",25545.80704021896,0.033035321008083235
,,,Austria,2022-05-24 04:20:57,47.5162,14.5501,4273888,19865,,,Austria,47453.899449280514,0.46479926474442007
,,,Azerbaijan,2022-05-24 04:20:57,40.1431,47.5769,792714,9710,,,Azerbaijan,7818.328414294062,1.2249058298453162
,,,Bahamas,2022-05-24 04:20:57,25.025885,-78.035889,34303,810,,,Bahamas,8722.994141101799,2.361309506457161
,,,Bahrain,2022-05-24 04:20:57,26.0275,50.55,581866,1483,,,Bahrain,34195.56965484493,0.25486967789834775
,,,Bangladesh,2022-05-24 04:20:57,23.685,90.3563,1953264,29130,,,Bangladesh,1186.0290957553711,1.4913498636129063
,,,Barbados,2022-05-24 04:20:57,13.1939,-59.5432,79049,440,,,Barbados,27507.64690939587,0.5566167819959772
,,,Belarus,2022-05-24 04:20:57,53.7098,27.9534,982867,6978,,,Belarus,10401.456358610318,0.7099638099559757
,,Antwerp,Belgium,2022-05-24 04:20:57,51.2195,4.4024,662123,0,,,"Antwerp, Belgium",35636.59790762686,0.0
,,Brussels,Belgium,2022-05-24 04:20:57,50.8503,4.3517,451276,0,,,"Brussels, Belgium",37340.53098692474,0.0
,,East Flanders,Belgium,2022-05-24 04:20:57,51.0362,3.7373,553581,0,,,"East Flanders, Belgium",36538.4564612452,0.0
,,Flemish Brabant,Belgium,2022-05-24 04:20:57,50.9167,4.5833,400569,0,,,"Flemish Brabant, Belgium",34948.32813488341,0.0
,,Hainaut,Belgium,2022-05-24 04:20:57,50.5257,4.0621,458961,0,,,"Hainaut, Belgium",34142.76160301612,0.0
,,Liege,Belgium,2022-05-24 04:20:57,50.4496,5.8492,377039,0,,,"Liege, Belgium",34059.7764030815,0.0
,,Limburg,Belgium,2022-05-24 04:20:57,50.9739,5.342,307395,0,,,"Limburg, Belgium",35169.121146664715,0.0
,,Luxembourg,Belgium,2022-05-24 04:20:57,50.0547,5.4677,107372,0,,,"Luxembourg, Belgium",37722.29990373738,0.0
,,Namur,Belgium,2022-05-24 04:20:57,50.331,4.8221,178581,0,,,"Namur, Belgium",36126.23274161736,0.0
,,Unknown,Belgium,2022-05-24 04:20:57,,,56812,31710,,,"Unknown, Belgium",,55.815672745194675
,,Walloon Brabant,Belgium,2022-05-24 04:20:57,50.4,4.35,151827,0,,,"Walloon Brabant, Belgium",37618.27952992946,0.0
,,West Flanders,Belgium,2022-05-24 04:20:57,51.0536,3.1458,437872,0,,,"West Flanders, Belgium",36617.61705173792,0.0
,,,Belize,2022-05-24 04:20:57,17.1899,-88.4976,58617,677,,,Belize,14741.927614487162,1.154955047170616
,,,Benin,2022-05-24 04:20:57,9.3077,2.3158,26952,163,,,Benin,222.31757659983776,0.6047788661323835
,,,Bhutan,2022-05-24 04:20:57,27.5142,90.4336,59614,21,,,Bhutan,7725.903692529406,0.035226624618378236
,,,Bolivia,2022-05-24 04:20:57,-16.2902,-63.5887,907307,21945,,,Bolivia,7772.678368228161,2.418696207568111
,,,Bosnia and Herzegovina,2022-05-24 04:20:57,43.9159,17.6791,377745,15785,,,Bosnia and Herzegovina,11513.754966372684,4.178744920515163
,,,Botswana,2022-05-24 04:20:57,-22.3285,24.6849,306614,2692,,,Botswana,13038.388348482433,0.8779768699407072
,,Acre,Brazil,2022-05-24 04:20:57,-9.0238,-70.812,124974,2002,,,"Acre, Brazil",14170.432061319712,1.601933202106038
,,Alagoas,Brazil,2022-05-24 04:20:57,-9.5713,-36.782,298785,6936,,,"Alagoas, Brazil",8952.743143751179,2.3214016767910035
,,Amapa,Brazil,2022-05-24 04:20:57,0.902,-52.003,160417,2132,,,"Amapa, Brazil",18967.851479962304,1.3290361994053
