FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
,,,Afghanistan,2022-08-31 04:20:57,33.93911,67.709953,193004,7777,,,Afghanistan,495.7930264739512,4.029450166835921
,,,Albania,2022-08-31 04:20:57,41.1533,20.1683,329017,3582,,,Albania,11432.934880811732,1.0886975445037794
,,,Algeria,2022-08-31 04:20:57,28.0339,1.6596,270272,6878,,,Algeria,616.3410982037531,2.544843713000237
,,,Andorra,2022-08-31 04:20:57,42.5063,1.5218,46027,154,,,Andorra,59570.30997217369,0.3345862211310752
,,,Angola,2022-08-31 04:20:57,-11.2027,17.8739,102636,1917,,,Angola,312.28370680845177,1.867765696246931
,,,Antarctica,2022-08-31 04:20:57,-71.9499,23.347,11,0,,,Antarctica,,0.0
,,,Antigua and Barbuda,2022-08-31 04:20:57,17.0608,-61.7964,8974,145,,,Antigua and Barbuda,9163.875500367618,1.6157789168709606
,,,Argentina,2022-08-31 04:20:57,-38.4161,-63.6167,9678225,129711,,,Argentina,21414.002905625453,1.3402354254008353
,,,Armenia,2022-08-31 04:20:57,40.0691,45.0382,434398,8655,,,Armenia,14659.59151386627,1.9924124880869618
,,Australian Capital Territory,Australia,2022-08-31 04:20:57,-35.4735,149.0124,202543,123,,,"Australian Capital Territory, Australia",47312.07661761271,0.06072784544516473
,,New South Wales,Australia,2022-08-31 04:20:57,-33.8688,151.2093,3433433,4884,,,"New South Wales, Australia",42294.074895294405,0.14224829784067433
,,Northern Territory,Australia,2022-08-31 04:20:57,-12.4634,130.8456,95765,68,,,"Northern Territory, Australia",38992.26384364821,0.0710071529264345
,,Queensland,Australia,2022-08-31 04:20:57,-27.4698,153.0251,1606370,1969,,,"Queensland, Australia",31402.01348841756,0.12257450027079689
,,South Australia,Australia,2022-08-31 04:20:57,-34.9285,138.6007,752904,779,,,"South Australia, Australia",42863.87702818104,0.10346604613602797
,,Tasmania,Australia,2022-08-31 04:20:57,-42.8821,147.3272,245551,180,,,"Tasmania, Australia",45854.52847805789,0.07330452736905979
,,Victoria,Australia,2022-08-31 04:20:57,-37.8136,144.9631,2564447,5308,,,"Victoria, Australia",38680.02533974872,0.20698419581297645
,,Western Australia,Australia,2022-08-31 04:20:57,-31.9505,115.8605,1129562,589,,,"Western Australia, Australia",42939.32943054816,0.05214410541431103
,,,Austria,2022-08-31 04:20:57,47.5162,14.5501,4951660,20628,,,Austria,54979.34801918636,0.4165875686133539
,,,Azerbaijan,2022-08-31 04:20:57,40.1431,47.5769,812816,9805,,,Azerbaijan,8016.589120909739,1.2063000728332118
,,,Bahamas,2022-08-31 04:20:57,25.025885,-78.035889,37059,823,,,Bahamas,9423.824151680365,2.220783075636148
,,,Bahrain,2022-08-31 04:20:57,26.0275,50.55,671484,1515,,,Bahrain,39462.31244670404,0.22561967224833354
,,,Bangladesh,2022-08-31 04:20:57,23.685,90.3563,2011732,29323,,,Bangladesh,1221.5310807254648,1.4575997200422324
,,,Barbados,2022-08-31 04:20:57,13.1939,-59.5432,100973,541,,,Barbados,35136.80921178546,0.5357867944896161
,,,Belarus,2022-08-31 04:20:57,53.7098,27.9534,994037,7118,,,Belarus,10519.665910386577,0.7160699249625517
,,Antwerp,Belgium,2022-08-31 04:20:57,51.2195,4.4024,721432,0,,,"Antwerp, Belgium",38828.71022709536,0.0
,,Brussels,Belgium,2022-08-31 04:20:57,50.8503,4.3517,485558,0,,,"Brussels, Belgium",40177.172162820985,0.0
,,East Flanders,Belgium,2022-08-31 04:20:57,51.0362,3.7373,607414,0,,,"East Flanders, Belgium",40091.63969310867,0.0
,,Flemish Brabant,Belgium,2022-08-31 04:20:57,50.9167,4.5833,437795,0,,,"Flemish Brabant, Belgium",38196.174231683646,0.0
,,Hainaut,Belgium,2022-08-31 04:20:57,50.5257,4.0621,492422,0,,,"Hainaut, Belgium",36631.97298698671,0.0
,,Liege,Belgium,2022-08-31 04:20:57,50.4496,5.8492,400605,0,,,"Liege, Belgium",36188.6084090942,0.0
,,Limburg,Belgium,2022-08-31 04:20:57,50.9739,5.342,330201,0,,,"Limburg, Belgium",37778.35999853555,0.0
,,Luxembourg,Belgium,2022-08-31 04:20:57,50.0547,5.4677,115895,0,,,"Luxembourg, Belgium",40716.62954349033,0.0
,,Namur,Belgium,2022-08-31 04:20:57,50.331,4.8221,191590,0,,,"Namur, Belgium",38757.90218985485,0.0
,,Unknown,Belgium,2022-08-31 04:20:57,,,60655,32516,,,"Unknown, Belgium",,53.608111450004124
,,Walloon Brabant,Belgium,2022-08-31 04:20:57,50.4,4.35,164534,0,,,"Walloon Brabant, Belgium",40766.70160233301,0.0
,,West Flanders,Belgium,2022-08-31 04:20:57,51.0536,3.1458,474214,0,,,"West Flanders, Belgium",39656.76419723766,0.0
,,,Belize,2022-08-31 04:20:57,17.1899,-88.4976,68238,680,,,Belize,17161.568428226878,0.9965122072745392
,,,Benin,2022-08-31 04:20:57,9.3077,2.3158,27490,163,,,Benin,226.7553495373085,0.5929428883230266
,,,Bhutan,2022-08-31 04:20:57,27.5142,90.4336,61076,21,,,Bhutan,7915.377158468245,0.03438339118475342
,,,Bolivia,2022-08-31 04:20:57,-16.2902,-63.5887,1101652,22198,,,Bolivia,9437.584709161609,2.0149738755977387
,,,Bosnia and Herzegovina,2022-08-31 04:20:57,43.9159,17.6791,395630,16049,,,Bosnia and Herzegovina,12058.893902886935,4.0565680054596465
,,,Botswana,2022-08-31 04:20:57,-22.3285,24.6849,325864,2778,,,Botswana,13856.971243289216,0.8525028846389905
,,Acre,Brazil,2022-08-31 04:20:57,-9.0238,-70.812,149001,2027,,,"Acre, Brazil",16894.782495308613,1.360393554405675
,,Alagoas,Brazil,2022-08-31 04:20:57,-9.5713,-36.782,320196,7115,,,"Alagoas, Brazil",9594.298722012658,2.222076478157129
,,Amapa,Brazil,2022-08-31 04:20:57,0.902,-52.003,178071,2158,,,"Amapa, Brazil",21055.27644132709,1.2118761617557041
