FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
,,,Afghanistan,2022-04-15 04:20:57,33.93911,67.709953,178352,7676,,,Afghanistan,458.15463854470454,4.303848569121737
,,,Albania,2022-04-15 04:20:57,41.1533,20.1683,274376,3495,,,Albania,9534.227534922513,1.273799457678514
,,,Algeria,2022-04-15 04:20:57,28.0339,1.6596,265733,6874,,,Algeria,605.9901471442766,2.5868070582125666
,,,Andorra,2022-04-15 04:20:57,42.5063,1.5218,40709,153,,,Andorra,52687.5040445221,0.37583826672234644
,,,Angola,2022-04-15 04:20:57,-11.2027,17.8739,99194,1900,,,Angola,301.81096314312293,1.9154384337762365
,,,Antarctica,2022-04-15 04:20:57,-71.9499,23.346999999999998,11,0,,,Antarctica,,0.0
,,,Antigua and Barbuda,2022-04-15 04:20:57,17.0608,-61.7964,7535,135,,,Antigua and Barbuda,7694.428559758188,1.7916390179163901
,,,Argentina,2022-04-15 04:20:57,-38.4161,-63.6167,9059351,128306,,,Argentina,20044.684705829928,1.4162824687993654
,,,Armenia,2022-04-15 04:20:57,40.0691,45.0382,422721,8621,,,Armenia,14265.528810752035,2.0394066062485656
,,Australian Capital Territory,Australia,2022-04-15 04:20:57,-35.4735,149.0124,90567,47,,,"Australian Capital Territory, Australia",21155.571128241067,0.05189528194596266
,,New South Wales,Australia,2022-04-15 04:20:57,-33.8688,151.2093,2094537,2588,,,"New South Wales, Australia",25801.14560236512,0.12355952652065827
,,Northern Territory,Australia,2022-04-15 04:20:57,-12.4634,130.8456,56594,36,,,"Northern Territory, Australia",23043.159609120517,0.06361098349648373
,,Queensland,Australia,2022-04-15 04:20:57,-27.4698,153.0251,896979,797,,,"Queensland, Australia",17534.53230378262,0.08885380817165173
,,South Australia,Australia,2022-04-15 04:20:57,-34.9285,138.6007,341663,297,,,"South Australia, Australia",19451.35212069456,0.08692776215159383
,,Tasmania,Australia,2022-04-15 04:20:57,-42.8821,147.3272,117332,42,,,"Tasmania, Australia",21910.737628384686,0.03579586131660587
,,Victoria,Australia,2022-04-15 04:20:57,-37.8136,144.9631,1429747,2830,,,"Victoria, Australia",21565.13672906077,0.19793711754597143
,,Western Australia,Australia,2022-04-15 04:20:57,-31.9505,115.8605,281439,90,,,"Western Australia, Australia",10698.661902227628,0.03197851044098366
,,,Austria,2022-04-15 04:20:57,47.5162,14.5501,4054989,19440,,,Austria,44712.90415704388,0.4062306075728895
,,,Azerbaijan,2022-04-15 04:20:57,40.1431,47.5769,792320,9705,,,Azerbaijan,7814.442496554207,1.224883885298869
,,,Bahamas,2022-04-15 04:20:57,25.025885,-78.035889,33372,789,,,Bahamas,8486.247863943365,2.36425746134484
,,,Bahrain,2022-04-15 04:20:57,26.0275,50.55,561940,1473,,,Bahrain,33024.54244077427,0.26212762928426525
,,,Bangladesh,2022-04-15 04:20:57,23.685,90.3563,1952197,29124,,,Bangladesh,1185.381209425018,1.4918576352693913
,,,Barbados,2022-04-15 04:20:57,13.1939,-59.5432,63785,381,,,Barbados,22196.046225958773,0.5973191189151055
,,,Belarus,2022-04-15 04:20:57,53.7098,27.9534,972448,6889,,,Belarus,10291.194467835308,0.7084183421632828
,,Antwerp,Belgium,2022-04-15 04:20:57,51.2195,4.4024,633199,0,,,"Antwerp, Belgium",34079.858513465646,0.0
,,Brussels,Belgium,2022-04-15 04:20:57,50.8503,4.3517,437103,0,,,"Brussels, Belgium",36167.79557516412,0.0
,,East Flanders,Belgium,2022-04-15 04:20:57,51.0362,3.7373,526407,0,,,"East Flanders, Belgium",34744.86886362556,0.0
,,Flemish Brabant,Belgium,2022-04-15 04:20:57,50.9167,4.5833,379942,0,,,"Flemish Brabant, Belgium",33148.69020873776,0.0
,,Hainaut,Belgium,2022-04-15 04:20:57,50.5257,4.0621,440416,0,,,"Hainaut, Belgium",32763.172675137866,0.0
,,Liege,Belgium,2022-04-15 04:20:57,50.4496,5.8492,364516,0,,,"Liege, Belgium",32928.51258184341,0.0
,,Limburg,Belgium,2022-04-15 04:20:57,50.9739,5.3420000000000005,295138,0,,,"Limburg, Belgium",33766.79541627005,0.0
