FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
,,,Afghanistan,2021-08-16 04:21:31,33.93911,67.709953,152033,7021,,,Afghanistan,390.54579798301705,4.618076338689627
,,,Albania,2021-08-16 04:21:31,41.1533,20.1683,135947,2464,,,Albania,4723.990548335534,1.812471036506874
,,,Algeria,2021-08-16 04:21:31,28.0339,1.6596,187258,4794,,,Algeria,427.03203205451695,2.560104241207318
,,,Andorra,2021-08-16 04:21:31,42.5063,1.5218,14924,129,,,Andorra,19315.343299035787,0.8643795229161083
,,,Angola,2021-08-16 04:21:31,-11.2027,17.8739,44617,1100,,,Angola,135.75316795931926,2.4654279758836317
,,,Antigua and Barbuda,2021-08-16 04:21:31,17.0608,-61.7964,1397,43,,,Antigua and Barbuda,1426.5582877215913,3.0780243378668577
,,,Argentina,2021-08-16 04:21:31,-38.4161,-63.6167,5084635,109041,,,Argentina,11250.243579173337,2.144519714787787
,,,Armenia,2021-08-16 04:21:31,40.0691,45.0382,234558,4695,,,Armenia,7915.608419719806,2.001637121735349
,,Australian Capital Territory,Australia,2021-08-16 04:21:31,-35.4735,149.0124,152,3,,,"Australian Capital Territory, Australia",35.50572296192478,1.9736842105263157
,,New South Wales,Australia,2021-08-16 04:21:31,-33.8688,151.2093,13978,110,,,"New South Wales, Australia",172.18526730721854,0.7869509228788095
,,Northern Territory,Australia,2021-08-16 04:21:31,-12.4634,130.8456,200,0,,,"Northern Territory, Australia",81.43322475570032,0.0
,,Queensland,Australia,2021-08-16 04:21:31,-27.4698,153.0251,1955,7,,,"Queensland, Australia",38.21718307105855,0.35805626598465473
,,South Australia,Australia,2021-08-16 04:21:31,-34.9285,138.6007,868,4,,,"South Australia, Australia",49.41645317392542,0.4608294930875576
,,Tasmania,Australia,2021-08-16 04:21:31,-42.8821,147.3272,235,13,,,"Tasmania, Australia",43.88422035480859,5.531914893617022
,,Victoria,Australia,2021-08-16 04:21:31,-37.8136,144.9631,21166,820,,,"Victoria, Australia",319.2506674308813,3.874137768118681
,,Western Australia,Australia,2021-08-16 04:21:31,-31.9505,115.8605,1061,9,,,"Western Australia, Australia",40.33300387744241,0.8482563619227145
,,,Austria,2021-08-16 04:21:31,47.5162,14.5501,663488,13174,,,Austria,7425.07550186534,1.6084171237506206
,,,Azerbaijan,2021-08-16 04:21:31,40.1431,47.5769,368002,5153,,,Azerbaijan,3629.5063454373753,1.400264128999299
,,,Bahamas,2021-08-16 04:21:31,25.025885,-78.035889,16141,311,,,Bahamas,4104.534543087314,1.9267703364103834
