FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
,,,Afghanistan,2022-11-12 04:20:41,33.93911,67.709953,204392,7829,,,Afghanistan,525.0467776163387,3.8303847508708757
,,,Albania,2022-11-12 04:20:41,41.1533,20.1683,333125,3593,,,Albania,11575.68281326013,1.0785741088180112
,,,Algeria,2022-11-12 04:20:41,28.0339,1.6596,270924,6881,,,Algeria,617.8279499532086,2.539826667257238
,,,Andorra,2022-11-12 04:20:41,42.5063,1.5218,46664,155,,,Andorra,60394.74535688863,0.332161837819304
,,,Angola,2022-11-12 04:20:41,-11.2027,17.8739,103131,1917,,,Angola,313.78981026990954,1.8588009424906187
,,,Antarctica,2022-11-12 04:20:41,-71.9499,23.347,11,0,,,Antarctica,,0.0
,,,Antigua and Barbuda,2022-11-12 04:20:41,17.0608,-61.7964,9106,146,,,Antigua and Barbuda,9298.668409443671,1.6033384581594552
,,,Argentina,2022-11-12 04:20:41,-38.4161,-63.6167,9720232,130003,,,Argentina,21506.94743006631,1.3374475012530564
,,,Armenia,2022-11-12 04:20:41,40.0691,45.0382,445397,8709,,,Armenia,15030.773809965733,1.9553342299117416
,,Australian Capital Territory,Australia,2022-11-12 04:20:41,-35.4735,149.0124,210609,128,,,"Australian Capital Territory, Australia",49196.215837421165,0.06077613017487382
,,New South Wales,Australia,2022-11-12 04:20:41,-33.8688,151.2093,3581110,5476,,,"New South Wales, Australia",44113.20522296132,0.15291348213263486
,,Northern Territory,Australia,2022-11-12 04:20:41,-12.4634,130.8456,99128,79,,,"Northern Territory, Australia",40361.56351791531,0.07969493987571624
,,Queensland,Australia,2022-11-12 04:20:41,-27.4698,153.0251,1673798,2303,,,"Queensland, Australia",32720.125109959925,0.13759127445486252
,,South Australia,Australia,2022-11-12 04:20:41,-34.9285,138.6007,784599,1061,,,"South Australia, Australia",44668.317677198975,0.13522831408146072
,,Tasmania,Australia,2022-11-12 04:20:41,-42.8821,147.3272,256075,199,,,"Tasmania, Australia",47819.79458450047,0.07771160792736503
,,Victoria,Australia,2022-11-12 04:20:41,-37.8136,144.9631,2677113,5907,,,"Victoria, Australia",40379.38732107573,0.22064813849844964
,,Western Australia,Australia,2022-11-12 04:20:41,-31.9505,115.8605,1189668,720,,,"Western Australia, Australia",45224.20740515472,0.06052108655524062
,,,Austria,2022-11-12 04:20:41,47.5162,14.5501,5484553,21082,,,Austria,60896.17383194173,0.38438866394398963
,,,Azerbaijan,2022-11-12 04:20:41,40.1431,47.5769,823636,9959,,,Azerbaijan,8123.303917725061,1.20915064421662
,,,Bahamas,2022-11-12 04:20:41,25.025885,-78.035889,37433,833,,,Bahamas,9518.929530474408,2.2253092191381936
