FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
,,,Afghanistan,2021-09-26 04:21:29,33.93911,67.709953,154960,7199,,,Afghanistan,398.0647415722133,4.645715023231801
,,,Albania,2021-09-26 04:21:29,41.1533,20.1683,167354,2629,,,Albania,5815.345055250538,1.5709215196529511
,,,Algeria,2021-09-26 04:21:29,28.0339,1.6596,202574,5767,,,Algeria,461.9593654819111,2.8468609002142427
,,,Andorra,2021-09-26 04:21:29,42.5063,1.5218,15167,130,,,Andorra,19629.84533747492,0.8571240192523242
,,,Angola,2021-09-26 04:21:29,-11.2027,17.8739,54795,1487,,,Angola,166.72108923349614,2.7137512546765215
,,,Antigua and Barbuda,2021-09-26 04:21:29,17.0608,-61.7964,2902,64,,,Antigua and Barbuda,2963.4016828690465,2.2053756030323917
,,,Argentina,2021-09-26 04:21:29,-38.4161,-63.6167,5249840,114849,,,Argentina,11615.775518141885,2.1876666717461863
,,,Armenia,2021-09-26 04:21:29,40.0691,45.0382,257620,5239,,,Armenia,8693.879727351941,2.0336154025308595
,,Australian Capital Territory,Australia,2021-09-26 04:21:29,-35.4735,149.0124,874,3,,,"Australian Capital Territory, Australia",204.1579070310675,0.34324942791762014
,,New South Wales,Australia,2021-09-26 04:21:29,-33.8688,151.2093,58931,351,,,"New South Wales, Australia",725.9300320275929,0.5956118172099574
,,Northern Territory,Australia,2021-09-26 04:21:29,-12.4634,130.8456,208,0,,,"Northern Territory, Australia",84.69055374592834,0.0
,,Queensland,Australia,2021-09-26 04:21:29,-27.4698,153.0251,2022,7,,,"Queensland, Australia",39.52692796403089,0.34619188921859545
,,South Australia,Australia,2021-09-26 04:21:29,-34.9285,138.6007,900,4,,,"South Australia, Australia",51.238257899231435,0.4444444444444444
,,Tasmania,Australia,2021-09-26 04:21:29,-42.8821,147.3272,235,13,,,"Tasmania, Australia",43.8842203548086,5.531914893617022
,,Victoria,Australia,2021-09-26 04:21:29,-37.8136,144.9631,33294,844,,,"Victoria, Australia",502.1795200530928,2.5349912897218716
,,Western Australia,Australia,2021-09-26 04:21:29,-31.9505,115.8605,1095,9,,,"Western Australia, Australia",41.62548468030107,0.821917808219178
,,,Austria,2021-09-26 04:21:29,47.5162,14.5501,734302,10961,,,Austria,8153.113341623734,1.4927100838619534
,,,Azerbaijan,2021-09-26 04:21:29,40.1431,47.5769,479814,6433,,,Azerbaijan,4732.278513784406,1.3407278653811685
,,,Bahamas,2021-09-26 04:21:29,25.025885,-78.035889,20603,522,,,Bahamas,5239.1874847424515,2.533611609959715
,,,Bahrain,2021-09-26 04:21:29,26.0275,50.55,274745,1389,,,Bahrain,16146.435407499956,0.5055597008134816
